BOTTLE,20200127CCHSIOCBG
# Merged parameters: DELC13, DELC13_FLAG_W
# 20190508CCHSIOCBG
# Merged parameters: DOC, DOC_FLAG_W, TDN, TDN_FLAG_W
# 20170516CCHSIOCBG
# Merged parameters: CTDPRS, CTDTMP, CTDSAL, SALNTY, CTDOXY, OXYGEN, SILCAT, NITRAT, NITRIT, PHSPHT, CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, CFC113, CFC113_FLAG_W, SF6, SF6_FLAG_W, TCARBN, TCARBN_FLAG_W, ALKALI, ALKALI_FLAG_W, PH_SWS, PH_SWS_FLAG_W, PH_TMP, SALTREF, CH4, CH4_FLAG_W, SBE35, SBE35_FLAG_W
# 20160405CCHSIOCBG
# removed non-US-GOSHIP parameters
# BOTTLE,20160119ODF
# BOTTLE,20160606PRINUNIVRMK
# BOTTLE,20180110PRINUNIVRMK
# BOTTLE,20180816PRINUNIVRMK
# 3/10/2016 Initialized README file  
# Data source: CTD - cchdo.ucsd.edu/cruise/32H120150809 
#       Bottle data CCHDO 4/6/16 
# SHIP: Healy 
# Cruise: HLY1502, GN01, ARC01 
# Region: Arctic 
# EXPOCODE: 33HQ20150809 
# DATES: 20150809 - 20151012 
# Chief Scientist: D. Kadko 
# 62 stations 
# Hydro: Who - ODF; Status - final 
#       Notes:   
# S-M_DEPTH IS SAUNDERS-MANTYLA DEPTH (INTEGRATED, USES DYNAMIC HEIGHT) 
# F-M_DEPTH IS FOFONOFF-MILLARD DEPTH (NON-INTEGRATED, ALSO USED BY SBE) 
# CTDDEPTH REPORTED HERE IS NON-INTEGRATED FOFONOFF-MILLARD DEPTH 
# Nutrients: Who - ODF; Status - final 
#       Notes: 
# O2: Who - ODF; Status - final 
#       Notes: 
# CFC: Who - W.Smethie; D.Ho; Status - final 
#       Notes: from CCHDO 3/2/17 
#       Includes SF6 
# TCO2: Who - F.Millero; Status - final 
#       Notes: final data 5/5/16 
#       Final revised flags 6/6/16 
# Alk: Who - F.Millero; Status - final 
#       Notes: final data 5/5/16 
#       Final revised flags 6/6/16 
# pH  Who - F.Millero; Status - final 
#       Notes:SWS @ 25C 
#       final data 5/5/16 
#       Final revised flags 6/6/16 
# C14: Who - R.Key,A.McNichol; Status - collected 
#       Notes:  
# C13: Who - P.Quay; Status - final 
#       Notes: data rcd. 8/7/19  
#       QC/Merged 8/14/19 RMK 
# H3/He3: Who - P.Schlosser; Status - collected 
#       Notes:  
# O18: Who - P.Schlosser; Status - collected 
#       Notes:  
# DOC/TDN: Who - D.Hansell; Status - final 
#       Notes: data rcd 12/13/17 
#       Merged 1/10/18 
# Other: Who - ; Status - 
#       Notes:  
# References that have used data from this cruise: 
#
#
# Principal Investigators 
# Program                   Affiliation         Principal Investigator   Email                    
# ========================  ==================  =======================  ===========================
# *CTDO* Data, Salinity,    *SIO*               Jim Swift, Susan Becker  jswift@ucsd.edu,         
# Nutrients, Dissolved O2                                                sbecker@ucsd.edu         
# Total CO2 (DIC), Total    *UM*, *RSMAS*       Frank Millero, Ryan      fmillero@rsmas.miami.edu,
# Alkalinity, pH, Density                       Woosley                  rwoosley@fsmas.miami.edu 
# 3He, 3H, Î´18O             *LDEO*              Peter Schlosser          schlosser@ldeo.columbia.edu  
# *CFCs*, SF6               *LDEO*              William Smethie,         bsmeth@ldeo.columbia.edu,
#                                               David Ho                 ho@hawaii.edu            
# 13C/14C                   *UW*                Paul Quay                pdquay@u.washington.edu  
# DOC                       *RSMAS*             Dennis Hansell           dhansell@rsmas.miami.edu 
# Transmissometry           *TAMU*              Wilf Gardner             wgardner@ocean.tamu.edu  
# Chipod                    *OSU*               Jonathan Nash            nash@coas.oregonstate.edu
# *UVP*                     *UAF*               Andrew McDonnell         amcdonnell@alaska.edu    
# STARC Support             *SIO*               Brett Hembrough          bhembrough@ucsd.edu  
#
# Data Citation
#|  Following American Geophysical Union recommendations, the data should be
#|  cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#|  CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data 
#|  file date." For further information, please contact one of the parties
#|  listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#|  the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#|  from their use.
#|
#|  The data included in these files are preliminary, and are
#|  subject to final calibration and processing. They have been
#|  made available for public access as soon as possible following
#|  their collection.  Users should maintain caution in their
#|  interpretation and use.
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CH4,CH4_FLAG_W,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON,GEOTR_EVENT,GEOTR_SAMPNO,CTDDEPTH,SALTREF,SALTREF_FLAG_W,REFTMP,REFTMP_FLAG_W,DELO17,DELO17_FLAG_W,METHANE,METHANE_FLAG_W,LAB_DEN,LAB_DEN_FLAG_W,SBE35,SBE35_FLAG_W
33HQ20150809,      ARC01,      47,          1,         36,   GSNIS-36,2,20150921,       2006,    81.2685,  -149.9484,       3794,     2.0,  -1.5001,  27.7492,2,  27.7455,2,    388.0,2,   389.0,2,    2.55,2,    0.04,2,    0.00,2,    0.55,2,   7.036,2,   3.771,2,   0.652,2,   3.497,2,  1910.6,2,  1999.5,6,   7.6930,2,    25.00,-999.000,9,-999.0000,9, -999.00,9,    1.42,6,  -999.0,1, -999.00,1,    73.2,2,    4.37,2,     -999.0,9, 20150921,     2150,  81.2738,-149.9291,       6361,     -999.0,        1.9,    27.8763,2,    -1.4974,2,     -999.0,9,     -999.0,9,     -999.0,1,  -1.4974,2
33HQ20150809,      ARC01,      47,          1,         35,   GSNIS-35,2,20150921,       2006,    81.2685,  -149.9484,       3794,    20.0,  -1.5102,  27.8602,2,  27.9953,2,    391.9,2,   390.3,2,    2.55,2,    0.04,2,    0.00,2,    0.54,2,   7.077,2,   3.831,2,   0.663,2,   3.408,2,  1927.1,6,  2019.4,2,   7.6994,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    73.2,2,    3.46,2,     -999.0,9, 20150921,     2147,  81.2737,-149.9296,       6361,     -999.0,       19.8,    28.1274,2,    -1.5098,2,     -999.0,9,     -999.0,9,     -999.0,1,  -1.5098,2
33HQ20150809,      ARC01,      47,          1,         34,   GSNIS-34,2,20150921,       2006,    81.2685,  -149.9484,       3794,    35.0,  -1.3168,  29.0340,2,  28.2907,2,    407.5,2,   395.8,2,    2.75,2,    0.04,2,    0.00,2,    0.56,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  1952.6,2,  2045.2,2,   7.7031,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    72.8,2,    3.93,2,     -999.0,9, 20150921,     2146,  81.2736,-149.9299,       6361,     -999.0,       34.6,    28.4241,2,    -1.3128,2,     -999.0,9,     -999.0,9,     -999.0,1,  -1.3128,2
33HQ20150809,      ARC01,      47,          1,         33,   GSNIS-33,2,20150921,       2006,    81.2685,  -149.9484,       3794,    56.7,  -0.5832,  31.3683,2,  31.4185,2,    349.4,2,   345.6,2,    9.89,2,    3.85,2,    0.02,2,    0.99,2,   6.527,2,   3.573,2,   0.486,2,   2.584,2,  2083.5,2,  2185.8,2,   7.6625,6,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    70.7,2,    7.06,2,     -999.0,9, 20150921,     2144,  81.2734,-149.9304,       6361,     -999.0,       56.1,    31.5667,2,     -0.583,2,     -999.0,9,     -999.0,9,     -999.0,1,  -0.5830,2
33HQ20150809,      ARC01,      47,          1,         32,   GSNIS-32,2,20150921,       2006,    81.2685,  -149.9484,       3794,    70.4,  -0.9621,  31.8491,2,  31.8944,2,    321.9,2,   320.4,2,   15.37,2,    7.30,2,    0.01,2,    1.22,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  2117.9,2,  2203.0,2,   7.5944,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    67.0,2,    9.22,2,     -999.0,9, 20150921,     2142,  81.2733,-149.9307,       6361,     -999.0,       69.7,    32.0448,2,    -0.9618,2,     -999.0,9,     -999.0,9,     -999.0,1,  -0.9618,2
33HQ20150809,      ARC01,      47,          1,         31,   GSNIS-31,2,20150921,       2006,    81.2685,  -149.9484,       3794,    80.7,  -1.1277,  32.0975,2,  32.1286,2,    312.8,2,   310.6,2,   18.98,2,    8.99,2,    0.00,2,    1.38,2,   6.365,2,   3.483,2,   0.465,2,   2.482,2,  2113.7,3,  2212.6,2,   7.5609,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    64.2,2,   11.64,2,     -999.0,9, 20150921,     2141,  81.2733, -149.931,       6361,     -999.0,       79.8,    32.2801,2,    -1.1274,2,     -999.0,9,     -999.0,9,     -999.0,1,  -1.1274,2
33HQ20150809,      ARC01,      47,          1,         30,   GSNIS-30,2,20150921,       2006,    81.2685,  -149.9484,       3794,    90.8,  -1.1410,  32.2675,2,  32.3211,2,    307.8,2,   303.2,2,   22.80,2,   10.80,2,    0.00,2,    1.54,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  2162.4,2,  2225.8,2,   7.5243,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    63.9,2,   13.88,2,     -999.0,9, 20150921,     2139,  81.2732,-149.9313,       6361,     -999.0,       89.8,    32.4735,2,    -1.1436,2,     -999.0,9,     -999.0,9,     -999.0,1,  -1.1436,2
33HQ20150809,      ARC01,      47,          1,         29,   GSNIS-29,5,20150921,       2006,    81.2685,  -149.9484,       3794,   100.7,  -1.2390,  32.4566,2,-999.0000,9,    296.4,2,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,  -999.0,9, -999.00,9,     -999.0,9, 20150921,     2138,  81.2731,-149.9316,       6361,     -999.0,       99.6,     -999.0,9,    -1.2379,2,     -999.0,9,     -999.0,9,     -999.0,9,  -1.2379,2
33HQ20150809,      ARC01,      47,          1,         28,   GSNIS-28,2,20150921,       2006,    81.2685,  -149.9484,       3794,   110.7,  -1.3189,  32.5913,2,  32.6112,2,    293.3,2,   289.1,2,   27.68,2,   12.89,2,    0.00,2,    1.68,2,   6.252,2,   3.434,2,   0.445,2,   2.385,2,  2194.5,2,  2240.6,6,   7.4667,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    63.7,2,   15.40,2,     -999.0,9, 20150921,     2137,   81.273,-149.9318,       6361,     -999.0,      109.5,    32.7650,2,    -1.3189,2,     -999.0,9,     -999.0,9,     -999.0,1,  -1.3189,2
33HQ20150809,      ARC01,      47,          1,         27,   GSNIS-27,2,20150921,       2006,    81.2685,  -149.9484,       3794,   126.4,  -1.4091,  32.7788,2,  32.7893,2,    280.5,2,   276.1,2,   33.16,2,   14.46,2,    0.00,2,    1.80,2,   6.182,2,   3.420,2,   0.436,2,   2.271,2,  2215.7,6,  2249.8,2,   7.4281,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    60.6,2,   17.97,2,     -999.0,9, 20150921,     2135,  81.2729,-149.9321,       6361,     -999.0,      125.1,    32.9439,2,    -1.4085,2,     -999.0,9,     -999.0,9,     -999.0,1,  -1.4085,2
33HQ20150809,      ARC01,      47,          1,         26,   GSNIS-26,2,20150921,       2006,    81.2685,  -149.9484,       3794,   140.7,  -1.4497,  32.9609,2,  32.9859,2,    268.1,2,   271.8,2,   36.09,2,   15.41,2,    0.00,2,    1.86,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  2219.7,2,  2261.5,2,   7.4160,6,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    61.2,2,   17.89,2,     -999.0,9, 20150921,     2134,  81.2729,-149.9323,       6361,     -999.0,      139.2,    33.1415,2,    -1.4497,2,     -999.0,9,     -999.0,9,     -999.0,1,  -1.4497,2
33HQ20150809,      ARC01,      47,          1,         25,   GSNIS-25,2,20150921,       2006,    81.2685,  -149.9484,       3794,   161.1,  -1.3809,  33.2774,2,  33.3088,2,    263.2,2,   261.5,2,   36.57,2,   15.60,2,    0.00,2,    1.82,2,   6.033,2,   3.294,2,   0.417,2,   2.126,2,  2213.2,3,  2272.1,2,   7.4148,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    61.9,2,   19.33,2,     -999.0,9, 20150921,     2133,  81.2728,-149.9326,       6361,     -999.0,      159.3,    33.4659,2,      -1.38,2,     -999.0,9,     -999.0,9,     -999.0,1,  -1.3800,2
33HQ20150809,      ARC01,      47,          1,         24,   GSNIS-24,2,20150921,       2006,    81.2685,  -149.9484,       3794,   176.4,  -1.1818,  33.7259,2,  33.7638,2,    258.8,2,   265.1,2,   25.31,2,   13.05,2,    0.00,2,    1.36,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  2202.4,3,  2276.6,2,   7.4929,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    62.7,2,   17.21,2,     -999.0,9, 20150921,     2132,  81.2727,-149.9328,       6361,     -999.0,      174.5,    33.9231,2,    -1.1802,2,     -999.0,9,     -999.0,9,     -999.0,1,  -1.1802,2
33HQ20150809,      ARC01,      47,          1,         23,   GSNIS-23,2,20150921,       2006,    81.2685,  -149.9484,       3794,   201.7,  -0.8325,  34.2297,2,  34.2404,2,    288.0,2,   281.3,2,   14.07,2,   10.82,2,    0.00,2,    0.94,2,   5.962,2,   3.101,2,   0.399,2,   1.727,2,  2156.1,4,  2279.7,2,   7.5837,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    61.0,2,   14.01,2,     -999.0,9, 20150921,     2130,  81.2727,-149.9331,       6361,     -999.0,      199.5,    34.4019,2,    -0.8339,2,     -999.0,9,     -999.0,9,     -999.0,1,  -0.8339,2
33HQ20150809,      ARC01,      47,          1,         22,   GSNIS-22,2,20150921,       2006,    81.2685,  -149.9484,       3794,   221.9,  -0.4818,  34.3904,2,  34.3995,2,    281.2,2,   279.4,2,   12.11,2,   11.10,2,    0.00,2,    0.90,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  2153.7,4,  2283.5,2,   7.6028,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    56.2,2,   13.15,2,     -999.0,9, 20150921,     2129,  81.2726,-149.9333,       6361,     -999.0,      219.4,    34.5617,2,    -0.4775,2,     -999.0,9,     -999.0,9,     -999.0,1,  -0.4775,2
33HQ20150809,      ARC01,      47,          1,         21,   GSNIS-21,2,20150921,       2006,    81.2685,  -149.9484,       3794,   242.1,  -0.0993,  34.5182,2,  34.5233,2,    276.6,2,   279.8,2,   10.94,2,   11.39,2,    0.00,2,    0.87,2,   5.830,2,   2.928,2,   0.379,2,   1.446,2,  2134.2,4,  2285.2,2,   7.6224,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    56.9,2,   14.39,2,     -999.0,9, 20150921,     2128,  81.2725,-149.9336,       6361,     -999.0,      239.4,    34.6861,2,    -0.0949,2,     -999.0,9,     -999.0,9,     -999.0,1,  -0.0949,2
33HQ20150809,      ARC01,      47,          1,         20,   GSNIS-20,2,20150921,       2006,    81.2685,  -149.9484,       3794,   292.9,   0.4683,  34.7246,2,  34.7236,2,    283.3,2,   286.9,2,    7.72,2,   11.88,2,    0.00,2,    0.83,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  2131.5,4,  2292.0,2,   7.6742,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    53.8,2,   14.60,2,     -999.0,9, 20150921,     2126,  81.2724,-149.9339,       6361,     -999.0,      289.6,    34.8873,2,     0.4717,2,     -999.0,9,     -999.0,9,     -999.0,1,   0.4717,2
33HQ20150809,      ARC01,      47,          1,         19,   GSNIS-19,2,20150921,       2006,    81.2685,  -149.9484,       3794,   344.5,   0.7285,  34.8053,2,  34.8040,2,    292.0,2,   292.7,2,    6.35,2,   11.95,2,    0.00,2,    0.82,2,   5.347,2,   2.661,2,   0.366,2,   1.182,2,  2158.9,2,  2294.4,2,   7.6977,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    52.2,2,   14.82,2,     -999.0,9, 20150921,     2124,  81.2723,-149.9343,       6361,     -999.0,      340.6,    34.9681,2,     0.7286,2,     -999.0,9,     -999.0,9,     -999.0,1,   0.7286,2
33HQ20150809,      ARC01,      47,          1,         18,   GSNIS-18,2,20150921,       2006,    81.2685,  -149.9484,       3794,   394.5,   0.8313,  34.8383,2,  34.8375,2,    294.8,2,   294.3,2,    6.35,2,   12.07,2,    0.00,2,    0.82,2,-999.000,9,-999.000,9,-999.000,9,-999.000,9,  2141.2,3,  2291.2,2,   7.7022,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    54.9,2,   13.94,2,     -999.0,9, 20150921,     2122,  81.2722,-149.9346,       6361,     -999.0,        390,    35.0018,2,     0.8312,2,     -999.0,9,     -999.0,9,     -999.0,1,   0.8312,2
33HQ20150809,      ARC01,      47,          1,         17,   GSNIS-17,2,20150921,       2006,    81.2685,  -149.9484,       3794,   445.6,   0.7778,  34.8402,2,  34.8398,2,    293.5,2,   294.6,2,    6.64,2,   12.24,2,    0.00,2,    0.83,2,   4.781,2,   2.336,2,   0.311,2,   0.907,2,  2155.7,2,  2292.1,2,   7.7090,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    52.3,2,   15.28,2,     -999.0,9, 20150921,     2121,  81.2721,-149.9349,       6361,     -999.0,      440.4,    35.0041,2,     0.7782,2,     -999.0,9,     -999.0,9,     -999.0,1,   0.7782,2
33HQ20150809,      ARC01,      47,          1,         16,   GSNIS-16,2,20150921,       2006,    81.2685,  -149.9484,       3794,   496.5,   0.7437,  34.8567,2,  34.8561,2,    298.0,2,   297.2,2,    6.35,2,   12.18,2,    0.00,2,    0.83,2,   4.927,2,   2.420,2,   0.325,2,   0.944,2,  2158.6,2,  2174.7,4,   7.7026,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,1,    53.3,2,   15.53,2,     -999.0,9, 20150921,     2119,   81.272,-149.9352,       6361,     -999.0,      490.6,    35.0205,2,     0.7437,2,     -999.0,9,     -999.0,9,     -999.0,1,   0.7437,2
33HQ20150809,      ARC01,      47,          1,         15,   GSNIS-15,2,20150921,       2006,    81.2685,  -149.9484,       3794,   597.6,   0.5275,  34.8635,2,  34.8624,2,    298.5,2,   299.2,2,    6.45,2,   12.16,2,    0.00,2,    0.84,2,   4.798,2,   2.359,2,   0.315,2,   0.947,2,  2161.4,2,  2294.0,2,   7.7031,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    52.3,2,   14.61,2,     -999.0,9, 20150921,     2116,  81.2719,-149.9357,       6361,     -999.0,      590.4,    35.0268,2,     0.5275,2,     -999.0,9,     -999.0,9,     -999.0,1,   0.5275,2
33HQ20150809,      ARC01,      47,          1,         14,   GSNIS-14,2,20150921,       2006,    81.2685,  -149.9484,       3794,   750.7,   0.2782,  34.8700,2,  34.8668,2,    298.6,2,   298.9,2,    6.64,2,   12.32,2,    0.00,2,    0.84,2,   3.774,2,   1.814,2,   0.214,2,   0.647,2,  2157.0,2,  2293.3,2,   7.7086,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    54.9,2,   15.06,2,     -999.0,9, 20150921,     2113,  81.2717,-149.9362,       6361,     -999.0,      741.4,    35.0312,2,     0.2783,2,     -999.0,9,     -999.0,9,     -999.0,1,   0.2783,2
33HQ20150809,      ARC01,      47,          1,         13,   GSNIS-13,2,20150921,       2006,    81.2685,  -149.9484,       3794,   903.1,   0.0952,  34.8813,2,  34.8821,2,    298.7,2,   297.5,2,    7.13,2,   12.56,2,    0.00,2,    0.87,2,   2.273,2,   1.077,2,   0.108,2,   0.287,2,  2152.6,2,  2294.7,2,   7.7207,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    50.7,2,   14.07,2,     -999.0,9, 20150921,     2109,  81.2715,-149.9368,       6361,     -999.0,      891.6,    35.0466,2,     0.0956,2,     -999.0,9,     -999.0,9,     -999.0,1,   0.0956,2
33HQ20150809,      ARC01,      47,          1,         12,   GSNIS-12,2,20150921,       2006,    81.2685,  -149.9484,       3794,  1055.7,  -0.0226,  34.8942,2,  34.8929,2,    298.1,2,   297.9,2,    7.42,2,   12.68,2,    0.00,2,    0.88,2,   1.431,2,   0.682,2,   0.049,2,   0.135,2,  2148.6,2,  2298.4,2,   7.7329,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    51.3,2,   15.28,2,     -999.0,9, 20150921,     2106,  81.2713,-149.9374,       6361,     -999.0,     1041.8,    35.0574,2,    -0.0224,2,     -999.0,9,     -999.0,9,     -999.0,1,  -0.0224,2
33HQ20150809,      ARC01,      47,          1,         11,   GSNIS-11,2,20150921,       2006,    81.2685,  -149.9484,       3794,  1208.4,  -0.1324,  34.9045,2,  34.9043,2,    298.7,2,   298.1,2,    7.81,2,   12.81,2,    0.00,2,    0.89,2,   0.984,2,   0.481,2,   0.028,2,   0.075,2,  2148.7,2,  2298.4,2,   7.7316,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    48.2,2,   15.15,2,     -999.0,9, 20150921,     2103,  81.2712,-149.9379,       6361,     -999.0,     1192.1,    35.0688,2,    -0.1323,2,     -999.0,9,     -999.0,9,     -999.0,1,  -0.1323,2
33HQ20150809,      ARC01,      47,          1,         10,   GSNIS-10,2,20150921,       2006,    81.2685,  -149.9484,       3794,  1412.5,  -0.2783,  34.9128,2,  34.9097,2,    298.6,2,   298.8,2,    8.30,2,   13.01,2,    0.00,2,    0.92,2,   1.132,2,   0.589,2,   0.047,2,   0.146,2,  2152.0,2,  2299.1,2,   7.7276,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    48.9,2,   14.95,2,     -999.0,9, 20150921,     2058,  81.2709,-149.9386,       6361,     -999.0,     1392.8,    35.0743,2,    -0.2777,2,     -999.0,9,     -999.0,9,     -999.0,1,  -0.2777,2
33HQ20150809,      ARC01,      47,          1,          9,    GSNIS-9,2,20150921,       2006,    81.2685,  -149.9484,       3794,  1667.4,  -0.3610,  34.9304,2,  34.9293,2,    296.7,2,   296.0,2,    9.47,2,   13.49,2,    0.00,2,    0.95,2,   0.439,2,   0.196,2,   0.011,2,   0.042,2,  2148.6,2,  2299.4,2,   7.7341,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    46.4,2,   16.14,2,     -999.0,9, 20150921,     2053,  81.2707,-149.9395,       6361,     -999.0,     1643.1,    35.0941,2,    -0.3606,2,     -999.0,9,     -999.0,9,     -999.0,1,  -0.3606,2
33HQ20150809,      ARC01,      47,          1,          8,    GSNIS-8,2,20150921,       2006,    81.2685,  -149.9484,       3794,  1973.8,  -0.4069,  34.9449,2,  34.9442,2,    292.2,2,   292.1,2,   11.04,2,   13.94,2,    0.00,2,    0.98,2,   0.170,2,   0.076,2,   0.007,2,       0,2,  2148.6,2,  2301.3,2,   7.7373,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    45.4,2,   16.79,2,     -999.0,9, 20150921,     2047,  81.2703,-149.9404,       6361,     -999.0,     1943.7,    35.1090,2,    -0.4065,2,     -999.0,9,     -999.0,9,     -999.0,1,  -0.4065,2
33HQ20150809,      ARC01,      47,          1,          7,    GSNIS-7,2,20150921,       2006,    81.2685,  -149.9484,       3794,  2280.7,  -0.4005,  34.9533,2,  34.9537,2,    288.7,2,   288.7,2,   12.11,2,   14.16,2,    0.00,2,    1.00,2,   0.053,2,   0.021,2,   0.002,2,       0,2,  2149.6,2,  2302.2,2,   7.7358,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    45.4,2,   15.55,2,     -999.0,9, 20150921,     2041,    81.27,-149.9414,       6361,     -999.0,     2244.3,    35.1185,2,    -0.4003,2,     -999.0,9,     -999.0,9,     -999.0,1,  -0.4003,2
33HQ20150809,      ARC01,      47,          1,          6,    GSNIS-6,2,20150921,       2006,    81.2685,  -149.9484,       3794,  2588.3,  -0.3749,  34.9577,2,  34.9567,2,    286.2,2,   286.8,2,   12.79,2,   14.30,2,    0.00,2,    1.01,2,   0.028,2,   0.023,2,   0.004,2,      -9,4,  2152.9,2,  2303.0,2,   7.7340,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    47.4,2,   15.17,2,     -999.0,9, 20150921,     2035,  81.2698,-149.9427,       6361,     -999.0,     2545.1,    35.1216,2,    -0.3742,2,     -999.0,9,     -999.0,9,     -999.0,1,  -0.3742,2
33HQ20150809,      ARC01,      47,          1,          5,    GSNIS-5,2,20150921,       2006,    81.2685,  -149.9484,       3794,  2896.4,  -0.3414,  34.9597,2,  34.9588,2,    284.0,2,   284.1,2,   13.38,2,   14.34,2,    0.00,2,    1.00,2,   0.015,6,   0.004,6,   0.003,6,   0.005,6,  2149.7,6,  2304.2,2,   7.7328,2,    25.00,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9, -999.00,9,    47.7,2,   14.41,2,     -999.0,9, 20150921,     2029,  81.2695,-149.9441,       6361,     -999.0,     2846.1,    35.1237,2,    -0.3411,2,     -999.0,9,     -999.0,9,     -999.0,1,  -0.3411,2
