BOTTLE,20201109CCHSIOCBG
# Merged parameters: DOC, BRDU, CTDRAW
# 20150511CCHSIOCBG
# Merged parameters: EXPOCODE, TRITUM, TRITUM_FLAG_W, TRITER
# 20141021CCHSIOCBG
# Merged parameters: THETA, HELIUM, HELIUM_FLAG_W, DELHE3, DELHE3_FLAG_W, NEON, NEON_FLAG_W, NEONER, HELIER, DELHER
# BOTTLE,20140926PRINUNIVRMK
# UPdate from CCHDO 1/19/09
# 9/26/14 Initialized README file
# Data source: CCHDO 11/07/06
# SHIP: R/V Revelle
# Cruise: P16S_2005
# Region: Southcentral Pacific
# EXPOCODE: 33RR20050106
# DATES: Jan 6 - Feb 19, 2005
# Chief Scientist:B. Sloyan, J. Swift
# 111 stations with 36 place Rosette
# Hydro: Who - J.Swift ; Status - final
#       Notes:
# Nuts: Who - J.Swift; Status -final
#       Notes:
# O2: Who - J.Swift; Status - final
#       Notes:
# TCO2: Who - R.Feely&C.Sabine; Status -final
#       Notes:
# TA: Who - A.Dickson; Status - final
#       Notes:
# CFC: Who - R.Fine; Status - final
#       Notes:
# C14: Who - R.Key&A.Mcnichol; Status - final
#       Notes:
# H3/He3: Who - P.Schlosser; Status -final
#       Notes:
# DOC/DON: Who - D.Hansell&C.Carlson; Status -
#       Notes:
# References:
# 20130943SIOCCHRJL
# Added instructions for citation use
# BOTTLE,20090504CCHDOSIODBK
# code : Justin Fields hyd_to_exchange.rb 
# original files copied from HTML directory: 2009-01-13
# original HYD file: /Users/danie/CLIVAR/p16s/mrg_vrsns/p16s_2005ahy.txt  2009-01-13
# original SUM file: /Users/danie/CLIVAR/p16s/mrg_vrsns/p16s_2005asu.txt  2009-01-09
#
#|CCHDO Citation Information
#|
#|Please cite data downloaded from CCHDO as: [Data providers of the parameter(s) used]. [Year of file access]. [CTD/Bottle] data from cruise [expocode], [format version used]. Accessed from CCHDO [url of cruise data page]. Access date [date of download]. [Applicable CCHDO cruise DOI if provided].
#|
#|For example: Swift, J. and Becker, S. 2019. CTD data from Cruise 33RR20160321, exchange version. Accessed from CCHDO https://cchdo.ucsd.edu/cruise/33RR20160321. Access date 2019-08-21. CCHDO cruise DOI: 10.7942/C2008W
#|
#|Information on the scientists who provided the different parameters can be found in the cruise report. Additionally, for US GO-SHIP cruises, this information is usually in the comments section in the text headers of the Exchange bottle files.
#|
#|Users are also encouraged to acknowledge the funding program that supported the data collection in their publication. For US GO-SHIP data this is the NSF/NOAA funded U.S Repeat Hydrography Program.
#|
#|For data citation, please use the data providers listed below. 
#|
#|Programs and Principal Investigators
#|
#| PARAMETER                PRINCIPAL INVESTIGATOR-       EMAIL ADDRESS
#|                          INSTITUTION               
#|-----------------------  ----------------------------    --------------------------
#| CTDO/S/O2/Nutrients      Jim Swift-UCSD/SIO            jswift@ucsd.edu                       
#| Transmissometer          Wilf Gardner-TAMU             wgardner@ocean.tamu.edu
#| CO2-Alkalinity           Andrew Dickson-UCSD/SIO       adickson@ucsd.edu                
#| CO2-DIC + Underway pCO2  Dick Feely-NOAA               Richard.A.Feely@pmel.noaa.gov
#|                          Chris Sabine-NOAA             chris.sabine@noaa.gov
#| DOC/DON                  Dennis Hansell-RSMAS-UMiami   dhansell@rsmas.miami.edu
#|                          Craig Carlson-UCSB            carlson@lifesci.ucsb.edu
#| CDOM                     Dave Siegel-UCSB              davey@icess.ucsb.edu
#|                          Norm Nelson-UCSB              norm@icess.ucsb.edu
#|                          Craig Carlson-UCSB            carlson@lifesci.ucsb.edu
#| C-13/C-14                Ann McNichol-WHOI             amcnichol@whoi.edu
#|                          Robert Key-Princeton          key@princeton.edu
#| CFCs                     Rana Fine-RSMAS-UMiami        rfine@rsmas.miami.edu   
#| He-3/Tritium             Peter Schlosser-LDEO          schlosser@ldeo.columbia.edu
#| ADCP/LADCP               Eric Firing-UHawaii           firing@hawaii.edu               
#| Trace Elements           Chris Measures-UHawaii        chrism@soest.hawaii.edu
#|                          Bill Landing- FSU             landing@ocean.fsu.edu
#| ARGO Floats              Greg Johnson-NOAA             gregory.c.johsnon@noaa.gov
#|                          Elizabeth Steffen-NOAA        elizabeth.steffen@noaa.gov
#| 15N                      Daniel Sigman-Princeton       sigman@princeton.edu
#|                          Peter DiFiore-Princeton       pdifiore@princeton.edu
#|
#|
#| Following American Geophysical Union recommendations, the data should be
#| cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#| CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
#| file date." For further information, please contact one of the parties
#| listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#| the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#| from their use.
#|
#|
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,CTDRAW,TRITER,THETA,FUCO,FUCO_FLAG_W,RHAM,RHAM_FLAG_W,ARABA,ARABA_FLAG_W,GALA,GALA_FLAG_W,GLUC,GLUC_FLAG_W,MAN,MAN_FLAG_W,DCNS,DCNS_FLAG_W,BRDU,BRDU_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,HELIER,DELHER
33RR20050106,       P16S,      55,          1,          3,          3,2,20050125,       1733,   -43.0000,  -150.0000,       5146,  4677.4,   1.1675,  34.7137,2,  34.7134,2,    201.4,2,   202.0,2,  118.40,2,   32.16,2,    0.00,2,    2.22,2,   0.005,2,   0.006,2,   0.002,2,  2269.3,2,  2370.4,2,   0.001,2,   1.9490,2,    9.95,2, -999.00,9,  -999.0,9,  -999.0,   8.472,2,   0.011,  37.7563,2,  4677.4,   0.007,   0.7823,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.1020,2,   0.0680,2,   0.0350,2,   0.0250,2,   0.0181,2,   0.0204,2,   0.0010,    0.20
33RR20050106,       P16S,      55,          1,          2,          2,2,20050125,       1733,   -43.0000,  -150.0000,       5146,  5036.7,   1.1870,  34.7129,2,  34.7129,2,    201.5,2,   201.9,2,  119.22,2,   32.27,2,    0.00,2,    2.22,2,   0.001,2,   0.004,2,   0.002,2,  2268.9,2,  2371.4,2,   0.010,2,   1.9100,2,   10.08,2, -999.00,9,  -999.0,9,  -999.0,   8.288,2,   0.010,-999.0000,9,  5036.7,   0.006,   0.7587,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,   0.0010,    0.20
33RR20050106,       P16S,      55,          1,          1,          1,2,20050125,       1733,   -43.0000,  -150.0000,       5146,  5283.4,   1.2052,  34.7124,2,  34.7129,2,    201.8,2,   202.6,2,  119.21,2,   32.33,2,    0.00,2,    2.23,2,  -0.001,2,   0.002,2,   0.002,2,  2268.7,6,  2371.3,6,-999.000,9,   1.9880,2,    9.65,2, -999.00,9,  -999.0,9,  -999.0,   8.554,2,   0.011,  38.4291,2,  5283.4,-999.000,   0.7462,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,   0.1040,2,   0.0690,2,   0.0360,2,   0.0250,2,   0.0184,2,   0.0206,2,   0.0010,    0.18
33RR20050106,       P16S,      56,          1,         36,         36,2,20050126,       0050,   -43.4997,  -150.0003,       5066,     2.5,  14.4797,  34.3133,2,  34.3140,2,    259.4,2,   259.6,2,    0.51,2,    5.94,2,    0.09,2,    0.56,2,   2.887,2,   1.738,2,   0.242,2,  2056.3,6,  2275.4,6,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,     2.5,-999.000,  14.4793,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         35,         35,2,20050126,       0050,   -43.4997,  -150.0003,       5066,    42.0,  13.4977,  34.3450,2,  34.3475,2,    262.5,2,   262.0,2,    0.50,2,    6.16,2,    0.09,2,    0.59,2,   2.988,2,   1.811,2,   0.227,2,  2060.2,2,  2277.2,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,    42.0,-999.000,  13.4918,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         34,         34,2,20050126,       0050,   -43.4997,  -150.0003,       5066,    77.1,   9.5209,  34.4155,2,  34.4197,2,    275.5,2,   275.3,2,    1.69,2,    9.67,2,    0.23,2,    0.80,2,-999.000,5,-999.000,5,-999.000,5,  2091.8,2,  2280.0,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,    77.1,-999.000,   9.5123,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         33,         33,2,20050126,       0050,   -43.4997,  -150.0003,       5066,   127.2,   8.7023,  34.4817,2,  34.4814,2,    266.4,2,   268.1,2,    2.49,2,   12.78,2,    0.04,2,    0.95,2,-999.000,5,-999.000,5,-999.000,5,  2107.0,2,  2280.8,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,   127.2,-999.000,   8.6889,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         32,         32,2,20050126,       0050,   -43.4997,  -150.0003,       5066,   177.5,   8.3315,  34.4899,2,  34.4957,2,    258.9,2,   259.2,2,    3.68,2,   15.52,2,    0.01,2,    1.12,2,-999.000,9,-999.000,9,-999.000,9,  2119.0,2,  2281.8,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,   177.5,-999.000,   8.3132,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         31,         31,2,20050126,       0050,   -43.4997,  -150.0003,       5066,   227.5,   8.0574,  34.4844,2,  34.4845,2,    255.1,2,   259.4,2,    4.27,2,   16.86,2,    0.01,2,    1.19,2,-999.000,5,-999.000,5,-999.000,5,  2124.6,2,  2282.3,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,   227.5,-999.000,   8.0344,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         30,         30,2,20050126,       0050,   -43.4997,  -150.0003,       5066,   278.0,   7.8320,  34.4615,2,  34.4607,2,    256.0,2,   258.9,2,    4.86,2,   17.72,2,    0.01,2,    1.24,2,-999.000,9,-999.000,9,-999.000,9,  2126.9,2,  2281.2,6,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,   278.0,-999.000,   7.8043,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         29,         29,2,20050126,       0050,   -43.4997,  -150.0003,       5066,   328.3,   7.6540,  34.4423,2,  34.4439,2,    256.5,2,  -999.0,5,    5.26,2,   18.35,2,    0.01,2,    1.28,2,   3.847,2,   2.186,2,   0.371,2,  2127.6,2,  2281.5,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,   328.3,-999.000,   7.6216,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         28,         28,2,20050126,       0050,   -43.4997,  -150.0003,       5066,   378.6,   7.5087,  34.4263,2,  34.4254,2,    256.1,2,   257.8,2,    5.65,2,   19.00,2,    0.01,2,    1.33,2,-999.000,9,-999.000,9,-999.000,9,  2129.3,2,  2281.1,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,   378.6,-999.000,   7.4716,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         27,         27,2,20050126,       0050,   -43.4997,  -150.0003,       5066,   428.8,   7.3139,  34.4053,2,  34.4054,2,    254.8,2,   255.7,2,    6.24,2,   19.96,2,    0.00,2,    1.39,2,   3.741,2,   2.136,2,   0.362,2,  2133.1,2,  2280.5,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,   428.8,-999.000,   7.2724,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         26,         26,2,20050126,       0050,   -43.4997,  -150.0003,       5066,   478.9,   7.1934,  34.3943,2,  34.3944,2,    253.7,2,   254.0,2,    6.63,2,   20.50,2,    0.00,2,    1.42,2,-999.000,9,-999.000,9,-999.000,9,  2135.0,2,  2279.9,6,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,   478.9,-999.000,   7.1474,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         25,         25,2,20050126,       0050,   -43.4997,  -150.0003,       5066,   529.3,   7.0213,  34.3802,2,  34.3812,2,    252.8,2,   253.7,2,    7.22,2,   21.04,2,    0.00,2,    1.47,2,   3.772,2,   2.028,2,   0.340,2,  2137.1,2,  2280.3,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,   529.3,-999.000,   6.9709,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         24,         24,2,20050126,       0050,   -43.4997,  -150.0003,       5066,   650.3,   6.5808,  34.3492,2,  34.3494,2,    248.4,2,   246.0,2,    9.62,2,   22.86,2,    0.00,2,    1.58,2,   3.371,2,   1.757,2,   0.274,2,  2143.9,2,  2280.4,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,   650.3,-999.000,   6.5206,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         23,         23,2,20050126,       0050,   -43.4997,  -150.0003,       5066,   750.9,   6.1339,  34.3233,2,  34.3235,2,    238.5,2,   237.0,2,   12.64,2,   24.69,2,    0.00,2,    1.70,2,   2.921,2,   1.567,2,   0.236,2,  2153.8,2,  2283.4,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,   750.9,-999.000,   6.0664,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         22,         22,2,20050126,       0050,   -43.4997,  -150.0003,       5066,   852.1,   5.6843,  34.3234,2,  34.3235,2,    224.3,2,   223.1,2,   17.67,2,   26.79,2,    0.00,2,    1.84,2,   2.372,2,   1.239,2,   0.207,2,  2166.0,2,  2285.8,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,   852.1,-999.000,   5.6100,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         21,         21,2,20050126,       0050,   -43.4997,  -150.0003,       5066,   953.0,   5.1440,  34.3234,2,  34.3241,2,    213.3,2,   213.6,2,   23.12,2,   28.68,2,    0.00,2,    1.97,2,   1.939,2,   0.986,2,   0.155,2,  2177.9,2,  2289.5,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,5,   -52.1,6,     2.2,-999.000,9,-999.000,-999.0000,9,   953.0,-999.000,   5.0642,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         20,         20,2,20050126,       0050,   -43.4997,  -150.0003,       5066,  1053.5,   4.5717,  34.3297,2,  34.3304,2,    205.5,2,   207.2,2,   30.21,2,   30.31,2,    0.00,2,    2.09,2,   1.539,2,   0.806,2,   0.139,2,  2190.8,2,  2294.9,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1053.5,-999.000,   4.4872,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         19,         19,2,20050126,       0050,   -43.4997,  -150.0003,       5066,  1154.6,   4.0448,  34.3461,2,  34.3471,2,    199.0,2,   199.9,2,   37.72,2,   31.72,2,    0.00,2,    2.19,2,   1.180,2,   0.601,2,   0.090,2,  2204.2,2,  2300.8,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1154.6,-999.000,   3.9560,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         18,         18,2,20050126,       0050,   -43.4997,  -150.0003,       5066,  1255.5,   3.5828,  34.3763,2,  34.3771,2,    190.9,2,   192.5,2,   46.26,2,   32.85,2,    0.00,2,    2.27,2,-999.000,9,-999.000,9,-999.000,9,  2217.5,6,  2308.9,2,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1255.5,-999.000,   3.4897,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         17,         17,2,20050126,       0050,   -43.4997,  -150.0003,       5066,  1357.1,   3.2611,  34.4137,2,  34.4142,2,    184.8,2,   185.5,2,   54.42,2,   33.57,2,    0.00,2,    2.33,2,   0.707,2,   0.348,2,   0.062,2,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1357.1,-999.000,   3.1627,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         16,         16,2,20050126,       0050,   -43.4997,  -150.0003,       5066,  1457.3,   3.0347,  34.4556,2,  34.4560,2,    178.3,2,   179.0,2,   61.56,2,   34.00,2,    0.00,2,    2.37,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1457.3,-999.000,   2.9303,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         15,         15,2,20050126,       0050,   -43.4997,  -150.0003,       5066,  1559.0,   2.8296,  34.5001,2,  34.4986,2,    172.0,2,   173.0,2,   68.73,2,   34.38,2,    0.00,2,    2.40,2,   0.309,2,   0.145,2,   0.020,2,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1559.0,-999.000,   2.7190,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         14,         14,2,20050126,       0050,   -43.4997,  -150.0003,       5066,  1761.1,   2.5869,  34.5756,2,  34.5752,2,    163.3,2,   163.5,2,   83.72,2,   34.65,2,    0.00,2,    2.42,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1761.1,-999.000,   2.4623,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         13,         13,2,20050126,       0050,   -43.4997,  -150.0003,       5066,  1963.8,   2.4024,  34.6183,2,  34.6166,2,    157.2,2,   157.3,2,   97.72,2,   34.86,2,    0.00,2,    2.45,2,   0.016,2,   0.012,2,  -0.003,2,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  1963.8,-999.000,   2.2630,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         12,         12,2,20050126,       0050,   -43.4997,  -150.0003,       5066,  2126.0,   2.2822,  34.6363,2,  34.6351,2,    155.1,2,   155.8,2,  103.70,2,   35.03,2,    0.00,2,    2.46,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  2126.0,-999.000,   2.1305,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         11,         11,2,20050126,       0050,   -43.4997,  -150.0003,       5066,  2380.1,   2.1053,  34.6536,2,  34.6529,2,    152.8,2,   153.5,2,  113.61,2,   35.36,2,    0.00,2,    2.48,2,  -0.002,2,   0.001,2,  -0.003,2,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  2380.1,-999.000,   1.9339,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
33RR20050106,       P16S,      56,          1,         10,         10,2,20050126,       0050,   -43.4997,  -150.0003,       5066,  2633.9,   1.9662,  34.6671,2,  34.6661,2,    154.3,2,   154.8,2,  118.57,2,   35.25,2,    0.00,2,    2.48,2,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.000,9,-999.0000,9, -999.00,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,-999.0000,9,  2633.9,-999.000,   1.7741,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9,     -999.0,9, -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000, -999.00
