BOTTLE,20160524SIOCCHCBG
# Merged parameters: DELO18, DELO18_FLAG_W
# Merged parameters: TRITUM, TRITER, TRITUM_FLAG_W
# BOTTLE,20160202PRINUNIVRMK
# 2/2/16 contamination corrected data from Jenkins 
# 12/3/15 revised tritium data from Jenkins 
# 6/8/15:Added O18 data and assigned flag of 2 for each datum;RMK 
# Added H3, He, He3, Ne data 
# 20140821SIOCCHCBG
# Merged parameters: TRITUM, TRITER, TRITUM_FLAG_W
# 20140205SIOCCHSE
# Merged parameters: DELHE3, DELHER, DELHE3_FLAG_W, HELIUM, HELIER, HELIUM_FLAG_W, NEON, NEONER, NEON_FLAG_W
# 20140111SIOCCHRJL
# Added instructions for citation use
#BOTTLE,20131203CCHSIOCBG
# CFC-11, CFC-12, and CFC113 flag from 5 to 2 at (sta 2, ca 1, btl 4) (sta 3, ca 2, btl 1)
#BOTTLE,20130918SIOCCHCBG  
# Merged parameters: DELC14, DELC14_FLAG_W, C14ERR, DELC13, DELC13_FLAG_W
# 20100913CCHDOSIOCBG
#code: copy_exchange_bot.rb (J. Fields)
#citations added by A. Barna
#BOTTLE,20091124CCHDOSIOJCF
#code : Justin Fields merge_exchange.rb
#original files copied from HTML directory: 2009-11-24
#| 
#| Data Provided by:
#| PARAMETER/PROGRAM            PI NAME                    EMAIL ADDRESS
#| _________________________________________________________________________
#| CTDO/rosette/S/O2/nutrients  Jim Swift, UCSD/SIO        jswift@ucsd.edu
#| Transmissometer              Wilf Gardner, Texas A&M U  wgardner@ocean.tamu.edu
#| Underway bathymetry,         Frank Delahoyde, UCSD/SIO  frank@odf.ucsd.edu
#|   meteorology, gravimetry,   Shipboard Computer Group
#|   thermosalinograph         
#| Total alkalinity, pH         Andrew Dickson, UCSD/SIO   adickson@ucsd.edu
#| CO2, DIC and underway pCO2   Rik Wanninkhof             Rik.Wanninkhof@noaa.gov
#| DOM                          DOC/DON                    Craig Carlson - lead contact 
#|                              Dennis Hansell, UM RSMS    dhansell@rsmas.miami.edu
#| CDOM                         Norm Nelson, UCSB          norm@icess.ucsb.edu
#| 13C/14C, isotopic content    Ann McNichol, WHOI         amcnichol@whoi.edu
#|   of DIC                     Robert Key, Princeton      key@Princeton.EDU
#| CFCs                         Rana Fine                  rfine@rsmas.miami.edu
#| He/Tr/Neon                   Bill Jenkins               wjenkins@whoi.edu
#| ADCP/LADCP                   Eric Firing, U Hawaii      efiring@soest.hawaii.edu
#| Trace elements               Chris Measures, U Hawaii   chrism@soest.hawaii.edu
#|                              Bill Landing, FSU          landing@ocean.fsu.edu
#| ARGO floats                  Stephen Riser, UW          riser@ocean.washington.edu
#|                              Anne Thresher, CSIRO       Ann.Thresher@csiro.au
#| Black Carbon                 Thorsten Dittmar, FSU      dittmar@ocean.fsu.edu
#| O18                          Mike Meredith              mmm@bas.ac.uk
#|
#|
#|  Following American Geophysical Union recommendations, the data should be
#|  cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#|  CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
#|  file date." For further information, please contact one of the parties
#|  listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#|  the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#|  from their use.
#| 
#|
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,ALUMIN,ALUMIN_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,BTL_LAT,BTL_LON,DELSI30,DELSI30_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOMSN,CDOMSN_FLAG_W,BLACKC,BLACKC_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM555,CDOM555_FLAG_W,DELHER,HELIER
33RR20080204,       I06S,      38,          1,          3,          3,2,20080217,       0625,   -46.0000,    30.0000,       5022,  4641.3,   0.5441,  34.6835,2,  34.6821,2,    215.6,2,   215.2,2,  127.59,2,   32.68,2,    0.00,2,    2.25,2,   0.282,2,   0.157,2,   0.022,2,  -999.0,9,  2356.6,2,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.000,9, -999.00,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -45.9999,  30.0000,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      38,          1,          2,          2,2,20080217,       0621,   -46.0000,    30.0000,       5022,  4845.6,   0.4639,  34.6793,2,  34.6779,2,    218.2,2,   218.3,2,  129.12,2,   32.67,2,    0.00,2,    2.26,2,   0.299,2,   0.163,2,   0.040,2,  -999.0,9,  2358.4,2,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.000,9, -999.00,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -45.9999,  29.9999,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      38,          1,          1,          1,2,20080217,       0616,   -46.0000,    30.0000,       5022,  5085.2,   0.4129,  34.6761,2,  34.6756,2,    220.7,2,   220.9,2,  129.69,2,   32.67,2,    0.00,2,    2.26,2,   0.322,2,   0.177,2,   0.058,2,  -999.0,9,  2358.3,2,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.000,9, -999.00,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -46.0000,  30.0000,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         36,         36,2,20080217,       1555,   -46.5094,    29.9927,       4846,     5.1,   6.2270,  33.8049,2,  33.8067,2,    306.3,2,   306.5,2,    2.78,2,   20.11,2,    0.26,2,    1.44,2,   4.747,2,   2.639,2,   0.449,2,  2110.8,6,  2266.4,2,   7.9651,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   6.2257,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5140,  29.9932,     -999.0,9,   0.0187,2,   0.0752,2,   0.0206,3,   0.0479,2,   0.0066,2,   0.0245,2,     -999.0,9,   0.0004,4,   0.0121,2,  -0.0017,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         35,         35,2,20080217,       1554,   -46.5094,    29.9927,       4846,    22.6,   6.2115,  33.8058,2,  33.8069,2,    307.3,2,   306.4,2,    2.77,2,   20.06,2,    0.26,2,    1.44,2,   4.758,2,   2.644,2,   0.446,2,  2112.3,2,  2265.6,2,   7.9667,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   6.2145,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5138,  29.9932,     -999.0,9,   0.0121,2,   0.0637,2,   0.0299,2,   0.0366,2,   0.0022,3,   0.0321,2,     -999.0,9,  -0.0023,4,   0.0066,2,  -0.0030,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         34,         34,2,20080217,       1552,   -46.5094,    29.9927,       4846,    47.8,   6.1588,  33.8032,2,  33.8056,2,    307.4,2,   306.7,2,    2.76,2,   20.17,2,    0.26,2,    1.44,2,   4.780,2,   2.650,2,   0.451,2,  2111.2,2,  2268.2,2,   7.9659,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   6.1602,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9,   39.32,2, -999.00,1, -46.5137,  29.9932,     -999.0,9,   0.0126,2,   0.0619,2,   0.0276,2,   0.0348,2,   0.0028,3,   0.0315,2,     -999.0,9,  -0.0019,4,   0.0073,2,  -0.0027,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         33,         33,2,20080217,       1551,   -46.5094,    29.9927,       4846,    85.6,   5.4380,  33.8242,2,  33.8228,2,    306.9,2,   306.6,2,    3.11,2,   20.33,2,    0.30,2,    1.47,2,   4.857,2,   2.709,2,   0.450,2,  2136.8,4,  2268.0,2,   7.9572,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   5.4751,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5136,  29.9928,     -999.0,9,   0.0143,2,   0.0699,2,   0.0276,2,   0.0405,2,   0.0027,3,   0.0297,2,     -999.0,9,  -0.0023,4,   0.0078,2,  -0.0030,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         32,         32,2,20080217,       1550,   -46.5094,    29.9927,       4846,   109.2,   4.9783,  33.8532,2,  33.8457,2,    308.1,2,   307.2,2,    4.02,2,   20.75,2,    0.42,2,    1.51,2,   4.987,2,   2.774,2,   0.475,2,  2119.1,2,  2266.6,2,   7.9470,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   4.9965,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5136,  29.9928,     -999.0,9,   0.0157,2,   0.0701,2,   0.0236,3,   0.0413,2,   0.0041,2,   0.0274,2,     -999.0,9,  -0.0011,4,   0.0096,2,  -0.0023,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         31,         31,2,20080217,       1549,   -46.5094,    29.9927,       4846,   164.1,   4.4374,  33.9495,2,  33.9375,2,    302.1,2,   301.8,2,    6.39,2,   22.57,2,    0.04,2,    1.57,2,   5.063,2,   2.808,2,   0.455,2,  2127.9,2,  2266.6,2,   7.9243,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   4.4298,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5135,  29.9928,     -999.0,9,   0.0145,2,   0.0696,2,   0.0258,3,   0.0398,2,   0.0031,3,   0.0292,2,     -999.0,9,  -0.0018,4,   0.0085,2,  -0.0027,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         30,         30,2,20080217,       1548,   -46.5094,    29.9927,       4846,   211.5,   4.3204,  34.0412,2,  34.0336,2,    282.6,2,   285.5,2,    8.95,2,   24.13,2,    0.01,2,    1.67,2,   4.820,2,   2.666,2,   0.438,2,  2139.9,2,  2271.1,2,   7.8997,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   4.3128,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5135,  29.9929,     -999.0,9,   0.0137,2,   0.0680,2,   0.0271,2,   0.0387,2,   0.0026,3,   0.0304,2,     -999.0,9,  -0.0020,4,   0.0081,2,  -0.0027,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         29,         29,2,20080217,       1546,   -46.5094,    29.9927,       4846,   272.7,   4.3690,  34.1378,2,  34.1355,2,    268.0,2,   264.2,2,   12.25,2,   26.23,2,    0.01,2,    1.80,2,   4.456,2,   2.460,2,   0.408,2,  2153.4,2,  2275.8,2,   7.8708,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   4.3687,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5134,  29.9928,     -999.0,9,   0.0139,2,   0.0697,2,   0.0274,2,   0.0394,2,   0.0026,3,   0.0302,2,     -999.0,9,  -0.0019,4,   0.0079,2,  -0.0027,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         28,         28,2,20080217,       1545,   -46.5094,    29.9927,       4846,   323.2,   4.0545,  34.1385,2,  34.1415,2,    266.2,2,   261.6,2,   14.83,2,   27.12,2,    0.00,2,    1.85,2,   4.314,2,   2.353,2,   0.381,2,  2158.3,2,  2277.6,2,   7.8714,4,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   4.0761,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -46.5133,  29.9929,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         27,         27,2,20080217,       1544,   -46.5094,    29.9927,       4846,   372.4,   3.7910,  34.1396,2,  34.1429,2,    263.1,2,   259.3,2,   17.39,2,   27.88,2,    0.00,2,    1.91,2,   4.169,2,   2.266,2,   0.345,2,  2163.1,2,  2281.3,2,   7.8532,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   3.7986,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5132,  29.9929,     -999.0,9,   0.0178,2,   0.0736,2,   0.0221,3,   0.0431,2,   0.0045,2,   0.0243,2,     -999.0,9,  -0.0007,4,   0.0105,2,  -0.0021,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         26,         26,2,20080217,       1542,   -46.5094,    29.9927,       4846,   417.7,   3.5849,  34.1480,2,  34.1478,2,    258.5,2,   278.1,4,   19.60,2,   28.47,2,    0.00,2,    1.95,2,   4.062,2,   2.177,2,   0.372,2,  2166.8,2,  2282.4,2,   7.8451,3,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   3.5868,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -46.5132,  29.9929,     -999.0,1,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         25,         25,2,20080217,       1541,   -46.5094,    29.9927,       4846,   475.1,   3.3814,  34.1628,2,  34.1633,2,    254.2,2,   250.6,2,   23.09,2,   29.28,2,    0.00,2,    2.00,2,   3.798,2,   2.033,2,   0.322,2,  2174.1,2,  2284.2,2,   7.8316,3,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   3.3712,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5131,  29.9928,     -999.0,9,   0.0166,2,   0.0749,2,   0.0236,3,   0.0433,2,   0.0039,2,   0.0268,2,     -999.0,1,  -0.0013,4,   0.0098,2,  -0.0024,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         24,         24,2,20080217,       1538,   -46.5094,    29.9927,       4846,   526.5,   3.2556,  34.1801,2,  34.1823,2,    247.4,2,   245.2,2,   25.86,2,   29.88,2,    0.00,2,    2.05,2,   3.591,2,   1.895,2,   0.306,2,  2177.0,2,  2289.2,2,   7.8141,4,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   3.2577,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -46.5130,  29.9930,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         23,         23,2,20080217,       1535,   -46.5094,    29.9927,       4846,   646.7,   3.0000,  34.2449,2,  34.2448,2,    228.8,2,   226.3,2,   35.12,2,   31.49,2,    0.00,2,    2.17,2,   2.818,2,   1.458,2,   0.247,2,  2195.4,2,  2296.1,2,   7.7994,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   3.0000,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5127,  29.9929,     -999.0,1,   0.0190,2,   0.0814,2,   0.0223,3,   0.0480,2,   0.0047,2,   0.0251,3,     -999.0,9,  -0.0010,4,   0.0113,2,  -0.0023,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         22,         22,2,20080217,       1533,   -46.5094,    29.9927,       4846,   747.1,   2.9048,  34.2996,2,  34.3000,2,    214.5,2,   212.5,2,   42.16,2,   32.44,2,    0.00,2,    2.24,2,   2.228,2,   1.138,2,   0.181,2,  2208.7,2,  2303.6,2,   7.7826,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   2.9032,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5125,  29.9929,     -999.0,9,   0.0204,2,   0.0856,2,   0.0215,3,   0.0510,2,   0.0053,2,   0.0245,3,     -999.0,9,  -0.0008,4,   0.0123,2,  -0.0023,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         21,         21,2,20080217,       1530,   -46.5094,    29.9927,       4846,   849.7,   2.7998,  34.3524,2,  34.3522,2,    201.2,2,   200.9,2,   49.05,2,   33.24,2,    0.00,2,    2.28,2,   1.749,2,   0.887,2,   0.145,2,  2217.0,2,  2310.4,2,   7.7682,3,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   2.7996,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5123,  29.9929,     -999.0,1,   0.0235,2,   0.0924,2,   0.0203,3,   0.0564,2,   0.0066,2,   0.0227,3,     -999.0,9,  -0.0003,4,   0.0143,2,  -0.0020,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         20,         20,9,20080217,       1527,   -46.5094,    29.9927,       4846,   952.6,   2.7871,  34.4219,2,-999.0000,9,   -999.0,9,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   2.7863,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -46.5123,  29.9926,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         19,         19,2,20080217,       1524,   -46.5094,    29.9927,       4846,  1051.9,   2.7832,  34.4880,2,  34.4898,2,    181.5,2,   180.8,2,   60.80,2,   33.49,2,    0.00,2,    2.32,2,   0.782,2,   0.411,2,   0.058,2,  2233.4,2,  2322.8,2,   7.7620,3,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   2.7821,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5122,  29.9928,     -999.0,1,   0.0271,2,   0.1010,2,   0.0197,3,   0.0630,2,   0.0079,2,   0.0216,3,     -999.0,9,   0.0003,4,   0.0166,2,  -0.0018,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         18,         18,2,20080217,       1521,   -46.5094,    29.9927,       4846,  1154.4,   2.7175,  34.5380,2,  34.5389,2,    179.0,2,   177.8,2,   64.35,2,   33.34,2,    0.00,2,    2.30,2,   0.552,2,   0.299,2,   0.042,2,  2241.7,2,  2328.9,2,   7.7583,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   2.7169,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -46.5120,  29.9928,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         17,         17,2,20080217,       1517,   -46.5094,    29.9927,       4846,  1316.5,   2.6060,  34.5910,2,  34.5915,2,    177.0,2,   176.3,2,   68.47,2,   33.00,2,    0.00,2,    2.27,2,   0.411,2,   0.226,2,   0.044,2,  2244.5,2,  2332.7,2,   7.7590,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   2.6060,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5117,  29.9929,     -999.0,9,   0.0279,2,   0.1050,2,   0.0205,3,   0.0661,2,   0.0077,2,   0.0221,3,     -999.0,1,   0.0004,4,   0.0161,2,  -0.0018,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         16,         16,2,20080217,       1512,   -46.5094,    29.9927,       4846,  1460.7,   2.5463,  34.6471,2,  34.6508,2,    177.7,2,   178.1,2,   70.90,2,   32.19,2,    0.00,2,    2.21,2,   0.280,2,   0.159,2,   0.030,2,  2243.7,2,  2336.9,2,   7.7683,4,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   2.5464,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -46.5115,  29.9928,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         15,         15,2,20080217,       1509,   -46.5094,    29.9927,       4846,  1559.4,   2.4835,  34.6757,2,  34.6762,2,    180.5,2,   179.7,2,   73.14,2,   31.74,2,    0.00,2,    2.19,2,   0.243,2,   0.136,2,   0.025,2,  2244.2,2,  2339.1,2,   7.7758,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   2.4833,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,1, -46.5115,  29.9929,     -999.0,9,   0.0302,2,   0.1111,2,   0.0197,3,   0.0711,2,   0.0090,2,   0.0215,3,     -999.0,9,   0.0009,2,   0.0182,2,  -0.0016,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         14,         14,2,20080217,       1506,   -46.5094,    29.9927,       4846,  1661.9,   2.4882,  34.7065,2,  34.7073,2,    181.8,2,   184.1,2,   72.20,2,   30.89,2,    0.00,2,    2.13,2,   0.182,2,   0.108,2,   0.020,2,  2240.8,2,  2339.5,2,   7.7878,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   2.4887,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -46.5115,  29.9928,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         13,         13,2,20080217,       1502,   -46.5094,    29.9927,       4846,  1871.1,   2.3967,  34.7457,2,  34.7478,2,    190.6,2,   192.6,2,   72.76,2,   29.74,2,    0.00,2,    2.04,2,   0.131,2,   0.079,2,   0.034,2,  2237.8,2,  2344.3,2,   7.8052,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   2.3973,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9,   41.95,2, -999.00,1, -46.5113,  29.9929,     -999.0,9,   0.0339,2,   0.1167,2,   0.0189,3,   0.0762,2,   0.0109,2,   0.0202,3,     -999.0,9,   0.0021,2,   0.0207,2,  -0.0007,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         12,         12,2,20080217,       1457,   -46.5094,    29.9927,       4846,  2071.8,   2.2708,  34.7645,2,  34.7649,2,    196.8,2,   197.7,2,   74.44,2,   29.14,2,    0.00,2,    2.00,2,   0.119,2,   0.072,2,   0.048,2,  2236.5,2,  2343.5,2,   7.8160,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   2.2713,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9, -999.00,9, -999.00,9, -46.5112,  29.9929,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         11,         11,2,20080217,       1452,   -46.5094,    29.9927,       4846,  2294.9,   2.0146,  34.7519,2,  34.7525,2,    197.4,2,   196.9,2,   82.34,2,   29.85,2,    0.00,2,    2.05,2,   0.166,2,   0.100,2,   0.017,2,  2241.2,2,  2347.3,2,   7.8097,3,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   2.0152,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9,   42.73,2, -999.00,1, -46.5111,  29.9929,     -999.0,9,   0.0315,2,   0.1130,2,   0.0198,3,   0.0737,2,   0.0093,2,   0.0213,3,     -999.0,9,   0.0008,2,   0.0188,2,  -0.0015,4, -999.00,-999.000
33RR20080204,       I06S,      39,          3,         10,         10,2,20080217,       1450,   -46.5094,    29.9927,       4846,  2386.2,   1.9227,  34.7498,2,  34.7523,2,    198.2,2,   197.7,2,   85.16,2,   29.95,2,    0.00,2,    2.06,2,   0.174,2,   0.103,2,   0.017,2,  2246.0,2,  2348.9,2,   7.8083,2,    13.00,-999.000,9,-999.000,-999.000,9, -999.00,9,   1.9224,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9,-999.000,  -999.0,9, -999.00,9,   42.24,2, -999.00,1, -46.5111,  29.9929,     -999.0,9,   0.0286,2,   0.1066,2,   0.0206,3,   0.0679,2,   0.0078,2,   0.0222,3,     -999.0,1,   0.0003,4,   0.0164,2,  -0.0017,4, -999.00,-999.000
