BOTTLE,20170607CCHSIOCBG
# Merged parameters: TRITUM, TRITER, TRITUM_FLAG_W, PH_TOT, PH_TMP
# Merged parameters: HELIUM, HELIER, HELIUM_FLAG_W, DELHE3, DELHER, DELHE3_FLAG_W, NEON, NEONER, NEON_FLAG_W, LDEO_SAMPNO
# Merged parameters: ABSORBTION, ABSORBTION_FLAG_W, IMAGE_COUNT, IMAGE_COUNT_FLAG_W, CYTO_COUNT, CYTO_COUNT_FLAG_W
# 20141003CCHSIOCBG
# Merged parameters: TRITUM, TRITUM_FLAG_W, TRITER
# 20141003CCHSIOCBG
# Merged parameters: TRITUM, TRITUM_FLAG_W, HELIUM, HELIUM_FLAG_W, DELHE3, DELHE3_FLAG_W, TRITER, NEON, NEON_FLAG_W, NEONER, HELIER, DELHER, THETA
# BOTTLE,20140918PRINUNIVRMK
# 9/18/14 Merged He, Ne, and H3 data from Jenkins
# 20140129CCHSIOSE
# Merged parameters: DELC13, DELC13_FLAG_W, DELC14, DELC14_FLAG_W, C14ERR, CDOM325, CDOM325_FLAG_W, CDOM340, CDOM340_FLAG_W, CDOM380, CDOM380_FLAG_W, CDOM412, CDOM412_FLAG_W, CDOM443, CDOM490, CDOM490_FLAG_W, CDOM555, CDOM555_FLAG_W, CDOMSL, CDOMSL_FLAG_W, CDOMSN, CDOMSN_FLAG_W
# 20131122CCHSIOCBG
# Merged parameters: PH_TOT, PH_TOT_FLAG_W, PH_TMP
# 20121025CCHDOSIOCBG
# merged ALKALI, DOC, TDN
# BOTTLE,20120208CCHDOSIOCBG
# merged TCARBN received from Alex Kozyr 2012-02-03
# BOTTLE,20120207CCHDOSIOCBG
# removed ABSORBTION, IMAGE_COUNT, CYTO_COUNT, contained no data 
# BOTTLE,20110422ODF
# REPORTED DEPTH IS CTD_DEPTH + DISTANCE_ABOVE_BOTTOM AT MAX PRESSURE
#
# BOTTLE,20160128PRINUNIVRMK
# 10/1/2014 Initialized README file 
# Hydro: Who - J.Swift; Status - final 
#       Notes:   
# Nutrients: Who - J.Swift; Status - final 
#       Notes: 
# O2: Who - J.Swift; Status - final 
#       Notes: 
# TCO2: Who - C.Sabine;R.Wanninkhof; Status - final 
#       Notes: final data from CDIAC Dec. 2011 
# TA: Who - A.Dickson; Status - final 
#       Notes: final data from CDIAC Dec. 2011 
# pH: Who - F.Millero; Status - final 
#       Notes: final data rcd  and merged Dec. 2012 
#       Reported on total H+ scale at 25C 
# CFC: Who - W.Smethie;W.Ho; Status - final 
#       Notes: final data Feb. 2012 
#       Includes SF6 
# C14: Who - R.Key;A.McNichol; Status - final 
#       Notes: Final data Jan. 2014 
# H3/He3: Who - W.Jenkins;P.Schlosser; Status - incomplete 
#       Notes: final WHOI data 10/1/14 
#              final LDEO data 4/14/15 except for He3 
#              final LDEO He3 data 7/8/15 
#              revised WHOI H3 data 12/18/15 
#              revised WHOI H3 data 1/28/16 
#       Uncertainty on 3H data exceptionally large on station 104:129 due to 
#               unusual contamination issue from bottle caps 
# DOC/TDN: Who - D.Hansell; Status - 
#       Notes: final data from CDIAC Dec. 2011 
#
#| CITATION:
#| These data were provided by:
#|
#| PARAMETER/PROGRAM         Affiliation  PI               email
#| ------------------------  -----------  --------------- -----------------------------
#| Chief Scientist           SIO          Jim Swift        jswift@ucsd.edu
#| Co-Chief Scientist        TAMU         Alex Orsi        aorsi@tamu.edu
#| CTD                       SIO          Jim Swift        jswift@ucsd.edu
#| salinity                  SIO          Jim Swift        jswift@ucsd.edu
#| dissolved oxygen          SIO          Jim Swift        jswift@ucsd.edu
#| nutrients                 SIO          Jim Swift        jswift@ucsd.edu
#| Total Carbon (DIC)        PMEL         Chris Sabine     chris.sabine@ noaa.gov
#|                           AOML         Rik Wanninkhof   Rik.Wanninkhof@noaa.gov
#| Total Alkalinity/pH       SIO          Andrew Dickson   adickson@ucsd.edu
#| CFC/SF6                   LDEO         Bill Smethie     bsmeth@ldeo.columbia.edu
#|                           UHawaii      David Ho         ho@hawaii.edu
#| Helium/Tritium            LDEO         Peter Schlosser  schlosser@ldeo.columbia.edu
#| DOC/TDN                   RSMAS        Dennis Hansell   dhansell@rsmas.miami.edu
#| DELC13/DELC14             WHOI         Ann McNichol     amcnichol@whoi.edu
#|                           WHOI         Robert Key       key@princeton.edu
#| CDOM (preliminary flags)  UCSB         N.B. Nelson      norm@icess.ucsb.edu
#|
#| CDOM DATA:  Absorption Coefficient of 0.2um filtered SW (acdom) at 325 nm
#|             Determined using a 200cm liquid waveguide spectrometer system
#|             Using UltraPath 2,    calibration 10 (Sep 2010) *not applied*
#|
#| Following American Geophysical Union
#| recommendations, the data should be cited as: data
#| provider(s), cruise name or cruise ID, data file name(s)
#| CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA
#| USA, and data file date. For further information, please
#| contact one of the parties listed above or cchdo@ucsd.edu.
#| Users are also requested to acknowledge the NSF/NOAA-funded
#| U.S. Repeat Hydrography Program in publications resulting
#| from their use.
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,DELO18,DELO18_FLAG_W,POC,POC_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,BTL_LAT,BTL_LON,NEONER,SALTREF,SALTREF_FLAG_W,PIGMENTS,PIGMENTS_FLAG_W,LAB_DEN,LAB_DEN_FLAG_W,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOM443,CDOM443_FLAG_W,CDOM490,CDOM490_FLAG_W,CDOM555,CDOM555_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,HELIER,DELHER,THETA,LDEO_SAMPNO,ABSORBTION,ABSORBTION_FLAG_W,IMAGE_COUNT,IMAGE_COUNT_FLAG_W,CYTO_COUNT,CYTO_COUNT_FLAG_W
320620110219,       S04P,     132,          2,         19,         19,2,20110417,       2145,   -67.0001,   -75.7972,       3358,   935.3,   1.3905,  34.7293,2,  34.7293,2,    191.2,2,   190.8,2,  101.47,2,   31.77,2,    0.00,2,    2.20,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   1.3905,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.18,2,   34.38,2, -67.0001, -75.7972,     -999.0,    34.8931,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   1.3390,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,         18,         18,2,20110417,       2142,   -67.0001,   -75.7972,       3358,  1034.4,   1.3304,  34.7281,2,  34.7279,2,    192.3,2,   192.5,2,  103.20,2,   31.83,2,    0.00,2,    2.20,2,   0.129,2,   0.067,2,   0.011,2,   0.0080,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   1.3310,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.03,2,   34.46,2, -67.0001, -75.7972,     -999.0,    34.8917,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   1.2731,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,         17,         17,2,20110417,       2140,   -67.0001,   -75.7972,       3358,  1135.9,   1.2727,  34.7266,2,  34.7273,2,    193.9,2,   192.9,2,  104.94,2,   31.88,2,    0.00,2,    2.20,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  2258.7,2,  2359.2,2,   7.5960,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   1.2730,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.41,2,   34.55,2, -67.0001, -75.7973,     -999.0,    34.8911,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   1.2094,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,         16,         16,2,20110417,       2137,   -67.0001,   -75.7972,       3358,  1234.9,   1.2076,  34.7252,2,  34.7253,2,    195.2,2,   195.0,2,  106.91,2,   31.81,2,    0.00,2,    2.20,2,   0.108,2,   0.065,2,   0.011,2,   0.1010,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   1.2073,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.32,2,   34.60,2, -67.0001, -75.7973,     -999.0,    34.8891,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   1.1384,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,         15,         15,2,20110417,       2134,   -67.0001,   -75.7972,       3358,  1335.8,   1.1349,  34.7230,2,  34.7234,2,    196.7,2,   196.1,2,  109.11,2,   31.97,2,    0.00,2,    2.20,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   1.1349,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.25,2,   34.78,2, -67.0001, -75.7973,     -999.0,    34.8871,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   1.0597,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,         14,         14,2,20110417,       2132,   -67.0001,   -75.7972,       3358,  1434.5,   1.0596,  34.7205,2,  34.7210,2,    198.3,2,   198.2,2,  111.05,2,   31.92,2,    0.00,2,    2.21,2,   0.102,2,   0.061,2,   0.012,2,   0.0180,2,  2258.9,2,  2362.4,2,   7.6007,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   1.0590,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.49,2,   34.55,2, -67.0001, -75.7973,     -999.0,    34.8848,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.9785,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,         13,         13,2,20110417,       2129,   -67.0001,   -75.7972,       3358,  1534.0,   0.9876,  34.7182,2,  34.7185,2,    199.4,2,   199.6,2,  113.37,2,   31.94,2,    0.00,2,    2.20,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.9874,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.30,2,   34.60,2, -67.0001, -75.7973,     -999.0,    34.8822,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.9005,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,         12,         12,2,20110417,       2127,   -67.0001,   -75.7972,       3358,  1635.5,   0.9439,  34.7164,2,  34.7169,2,    200.5,2,   200.6,2,  114.44,2,   31.99,2,    0.00,2,    2.20,2,   0.110,2,   0.055,2,   0.014,2,   0.0290,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.9435,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   39.88,2,   34.55,2, -67.0001, -75.7973,     -999.0,    34.8806,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.8502,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,         11,         11,2,20110417,       2124,   -67.0001,   -75.7972,       3358,  1734.3,   0.8962,  34.7147,2,  34.7149,2,    201.2,2,   201.5,2,  115.93,2,   32.09,2,    0.00,2,    2.22,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  2260.5,2,  2362.3,2,   7.6011,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.8960,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.00,2,   34.90,2, -67.0001, -75.7973,     -999.0,    34.8786,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.7961,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,         10,         37,2,20110417,       2121,   -67.0001,   -75.7972,       3358,  1865.0,   0.8599,  34.7133,2,  34.7137,2,    201.9,2,   202.0,2,  117.88,2,   32.15,2,    0.00,2,    2.22,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.8598,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.39,2,   34.67,2, -67.0001, -75.7973,     -999.0,    34.8774,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.7508,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,          9,          9,2,20110417,       2117,   -67.0001,   -75.7972,       3358,  2064.5,   0.7497,  34.7096,2,  34.7100,2,    203.9,2,   204.1,2,  121.14,2,   32.28,2,    0.00,2,    2.21,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.7482,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.24,2,   34.88,2, -67.0001, -75.7973,     -999.0,    34.8737,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.6273,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,          8,          8,2,20110417,       2113,   -67.0001,   -75.7972,       3358,  2264.1,   0.6563,  34.7072,2,  34.7077,2,    205.8,2,   206.0,2,  124.02,2,   32.40,2,    0.00,2,    2.21,2,   0.153,2,   0.078,2,   0.013,2,   0.0840,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.6562,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.16,2,   35.13,2, -67.0001, -75.7972,     -999.0,    34.8713,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.5200,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,          7,          7,2,20110417,       2108,   -67.0001,   -75.7972,       3358,  2464.8,   0.5853,  34.7058,2,  34.7063,2,    207.1,2,   207.5,2,  125.86,2,   32.34,2,    0.00,2,    2.22,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  2261.7,2,  2363.2,2,   7.5990,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.5859,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   39.86,2,   35.00,2, -67.0001, -75.7973,     -999.0,    34.8699,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.4342,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,          6,          6,2,20110417,       2104,   -67.0001,   -75.7972,       3358,  2664.5,   0.4996,  34.7039,2,  34.7043,2,    208.7,2,   208.7,2,  129.32,2,   32.38,2,    0.00,2,    2.22,2,   0.165,2,   0.089,2,   0.009,2,   0.0380,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.4997,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.24,2,   34.94,2, -67.0001, -75.7973,     -999.0,    34.8679,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.3337,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,          5,          5,2,20110417,       2100,   -67.0001,   -75.7972,       3358,  2864.2,   0.4560,  34.7029,2,  34.7035,2,    209.7,2,   209.4,2,  132.17,2,   32.49,2,    0.00,2,    2.24,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.4562,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   39.84,2,   35.00,2, -67.0001, -75.7973,     -999.0,    34.8672,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.2741,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,          4,          4,2,20110417,       2056,   -67.0001,   -75.7972,       3358,  3064.8,   0.4191,  34.7031,2,  34.7035,2,    210.6,2,   210.7,2,  133.55,2,   32.51,2,    0.00,2,    2.24,2,   0.166,2,   0.089,2,   0.009,2,   0.0430,2,  2263.0,2,  -999.0,9,   7.5976,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.4199,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.07,2,   34.73,2, -67.0001, -75.7973,     -999.0,    34.8672,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.2204,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,          3,          3,2,20110417,       2052,   -67.0001,   -75.7972,       3358,  3199.9,   0.4195,  34.7031,2,  34.7037,2,    211.0,2,   210.7,2,  134.28,2,   32.47,2,    0.00,2,    2.23,2,-999.000,9,-999.000,9,-999.000,9,-999.0000,9,  2263.7,2,  2365.0,6,   7.5972,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.4193,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   39.99,2,   35.08,2, -67.0001, -75.7973,     -999.0,    34.8673,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.2086,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,          2,          2,2,20110417,       2050,   -67.0001,   -75.7972,       3358,  3299.5,   0.4095,  34.7030,2,  34.7035,2,    211.3,2,   211.1,2,  134.99,2,   32.46,2,    0.00,2,    2.24,2,   0.176,2,   0.090,2,   0.009,2,   0.0510,2,  2263.3,2,  -999.0,9,   7.5983,6,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.4098,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.00,2,   35.19,2, -67.0001, -75.7973,     -999.0,    34.8671,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.1897,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     132,          2,          1,          1,2,20110417,       2046,   -67.0001,   -75.7972,       3358,  3408.1,   0.3930,  34.7025,2,  34.7035,2,    211.0,2,   211.2,2,  137.55,2,   32.50,2,    0.00,2,    2.24,2,   0.236,2,   0.128,2,   0.012,2,   0.0910,2,  2265.5,6,  2364.8,2,   7.5954,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,   0.3929,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9,   40.18,2,   35.13,2, -67.0001, -75.7973,     -999.0,    34.8671,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,   0.1635,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     133,          1,         36,         36,2,20110418,       0346,   -67.0000,   -75.1532,       2933,     2.2,  -0.0777,  33.7454,2,  33.7466,2,    330.7,3,   336.0,2,   20.08,2,   22.73,2,    0.18,2,    1.56,2,   5.934,2,   3.279,2,   0.635,2,   2.7050,2,  2152.1,6,  2283.2,2,   7.7076,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,  -0.0780,2,    1.61,2,   -96.9,2,     2.5,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -67.0000, -75.1531,     -999.0,    33.9057,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,  -0.0778,     -999.0,     -999.0,9,     -999.0,1,     -999.0,1
320620110219,       S04P,     133,          1,         35,         35,2,20110418,       0345,   -67.0000,   -75.1532,       2933,    19.6,  -0.0604,  33.7462,2,  33.7468,2,    336.3,2,   336.2,2,   20.28,2,   22.59,2,    0.18,2,    1.56,2,   5.903,2,   3.260,2,   0.627,2,   2.5450,2,  2153.1,2,  2284.3,2,   7.7087,6,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,  -0.0620,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -67.0000, -75.1531,     -999.0,    33.9059,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,  -0.0610,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     133,          1,         34,         34,2,20110418,       0343,   -67.0000,   -75.1532,       2933,    40.3,  -0.0807,  33.7734,2,  33.7736,2,    336.2,2,   335.9,2,   23.25,2,   22.39,2,    0.19,2,    1.58,2,   5.877,2,   3.259,2,   0.615,2,   2.6520,2,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,  -0.0836,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -67.0000, -75.1532,     -999.0,    33.9328,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,  -0.0820,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     133,          1,         33,         33,2,20110418,       0342,   -67.0000,   -75.1532,       2933,    65.5,  -0.1240,  33.7964,2,  33.7966,2,    335.5,2,   335.8,2,   25.99,2,   22.54,2,    0.19,2,    1.58,2,   5.915,2,   3.259,2,   0.624,2,   2.6500,2,  2158.5,2,  -999.0,9,   7.7034,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,  -0.1243,2, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -67.0000, -75.1531,     -999.0,    33.9560,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,  -0.1262,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
320620110219,       S04P,     133,          1,         32,         32,2,20110418,       0341,   -67.0000,   -75.1532,       2933,    89.8,  -1.0309,  34.0873,3,  34.1140,2,    285.4,2,   271.3,2,   70.75,2,   30.69,2,    0.27,2,    2.23,2,   4.328,2,   2.427,2,   0.472,2,   1.7290,2,  2218.4,2,  2306.9,6,   7.5821,2,    25.00,-999.000,9,-999.000,-999.0000,9,-999.000,9,  -1.0348,2,    0.84,2,  -129.7,2,     2.5,-999.000,9, -999.00,9,-999.000,9, -999.00,9, -999.00,9, -67.0000, -75.1532,     -999.0,    34.2749,2,     -999.0,9,     -999.0,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,9,-999.0000,-999.000,  -1.0332,     -999.0,     -999.0,9,     -999.0,9,     -999.0,9
