BOTTLE,20200106SIOCCHCBG
# Merged parameters: CTDOXY_FLAG_W
# Merged parameters: DELC14, DELC14_FLAG_W, C14ERR, 14C-DOC, 14C-DOC_FLAG_W, 14C-DOCERR, 13C-DOC, 13C-DOC_FLAG_W, 13C-DOCERR
# Merged parameters: BTLNBR, BTLNBR_FLAG_W, DEPTH
# Merged parameters: DELC13, DELC14, DELC14_FLAG_W, C14ERR, TCARBN_FLAG_W
# 20140127SIOCCHCBG
# Merged parameters: DELC13, DELC13_FLAG_W, DELC14, DELC14_FLAG_W, C14ERR
# Merged parameters: CFC-11, CFC-11_FLAG_W, CFC-12, CFC-12_FLAG_W, CCL4, CCL4_FLAG_W, SF6, SF6_FLAG_W
# Merged parameters: OXYGEN, OXYGEN_FLAG_W
# Merged parameters: DOC, DOC_FLAG_W, TDN, TDN_FLAG_W
# Merged parameters: TCARBN, TCARBN_FLAG_W, ALKALI, ALKALI_FLAG_W, PH_SWS, PH_SWS_FLAG_W, PH_TMP
# 20140113CCHSIOCBG
# Merged parameters: SILCAT, SILCAT_FLAG_W, NITRAT, NITRAT_FLAG_W, NITRIT, NITRIT_FLAG_W, PHSPHT, PHSPHT_FLAG_W
# 20120821SIOCCHAMB
# Corrected Alkalinity citation
# BOTTLE,20120816SIOCCHAMB
# Added citation information
#BOTTLE,20120622CCHDOSIOCBG
#code : Justin Fields merge_exchange.rb original files copied from HTML directory: 2012-06-22
# updated TIME, CTDTMP, CTDPRS, CTDSAL, CTDOXY, SALNTY, SALNTY_FLAG_W, OXYGEN
# added CTDRAW, THETA
#BOTTLE,20111206CCHDOSIOCBG
#BOTTLE,20190719PRINUNIVRMK
# 7/16/2012 Initialized README file  
# Data source: CCHDO/CDIAC 
# SHIP: Ron Brown 
# Cruise: A10 
# Region: 30S across Atlantic 
# EXPOCODE:33RO20110926 
# DATES: 9/26 - 10/31/2011 
# Chief Scientist: M.Barringer;A.Macdonald 
# 120 stations with 24 place Rosette 
# Hydro: Who - K.McTaggart/ODF; Status - final 
#       Notes:   
# Nuts: Who - C.Mordy; Status - final 
#       Notes: Final data 1/14/14 
# O2: Who - C.Langdon; Status - final 
#       Notes: Revised data/flags rcd 7/8/13 from C.L. 
# TCO2: Who - R.Feely;R.Wanninkhof; Status - final 
#       Notes:  
# TA: Who - F. Millero; Status - final 
#       Notes:  
# pH: Who - F. Millero; Status - final 
#       Notes: SWS @ 25C 
#       Values are potentiometric, not spec. because of a problem with 
#               the spec. indicator 
# CFC: Who - J.Bullister; Status - final 
#       Notes: data from ullister 8/23/13 
# C14: Who - E.Druffel,R.Key,A.McNichol; Status - final
#       Notes: Surface samples run at NOSAMS 
#       Stations 35,54,67 14C-DOC, 13C-DOC
#               see Druffel et al. 2016. Merged 7/18/2019 
# H3/He3: Who - P.Schlosser/W.Jenkins; Status - being measured 
#       Notes:  
# Other: Who - ; Status - 
#       Notes:  
# References: 
# Druffel, E. R. M., S. Griffin, A.I. Coppola and B.D. Walker (2016),Radiocarbon in dissolved organic carbon of the Atlantic Ocean, Geophys. Res. Lett., 43, doi:10.100
#
#| CITATION:
#| These data were provided by:
#| 
#| Program                Affiliation   Principal Investigator   email
#| --------------------------------------------------------------------------------------------
#| Chief Scientist        NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov
#| CTDO                   NOAA/PMEL     Gregory Johson           Gregory.C.Johnson@noaa.gov
#|                        NOAA/PMEL     Molly Baringer           Molly.Baringer@noaa.gov
#| Salinity               NOAA/AOML     Molly Baringer           Molly.Baringer@noaa.gov
#| Nutrients              NOAA/AOML     Jia-Zhong Zhang          Jia-Zhong.Zhang@noaa.gov
#|                        NOAA/PMEL     Calvin Mordy             Calvin.W.Mordy@noaa.gov
#| Data Processing        UCSD/SIO      James H. Swift           jswift@ucsd.edu
#| CFCs/SF6, CCL4         NOAA/PMEL     John Bullister           John.L.Bullister@noaa.gov
#| Total Alkalinity, pH   RSMAS/MAC     Frank Millero            fmillero@rsmas.miami.edu 
#| DOC/TDN                UCSB          Craig Carlson            carlson@lifesci.ucsb.edu
#| C14, C13               Princeton     Robert Key               401 Sayre Hall 
#|                                                               Princeton University
#|                                                               Princeton, NJ 08544 
#|                        WHOI          Ann McNichol             amcnichol@whoi.edu
#|    additional analyses UCI           Ellen Druffel            edruffel@uci.edu
#|
#| Following American Geophysical Union recommendations, the data should be
#| cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#| CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data 
#| file date." For further information, please contact one of the parties
#| listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#| the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#| from their use.
#
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PCO2,PCO2_FLAG_W,PCO2TMP,PH_SWS,PH_SWS_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,CCL4,CCL4_FLAG_W,DELO18,DELO18_FLAG_W,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,14C-DOC,14C-DOC_FLAG_W,THETA,SIG0,SALTREF,SALTREF_FLAG_W,BLACKC,BLACKC_FLAG_W,PIGMENTS,PIGMENTS_FLAG_W,14C-DOCERR,13C-DOC,13C-DOC_FLAG_W,13C-DOCERR
33RO20110926,        A10,      54,          1,          8,      11033,2,20111013,       1422,   -30.0000,   -13.6636,       2310,  2000.1,   2.6818,  34.8077,2,  34.8097,2,    219.5,2,   219.3,2,    50.7,2,    26.0,2,    0.01,2,   1.782,2,   0.051,2,   0.027,2,   0.000,2,     2210.7,2,  2328.7,2,  -999.0,9, -999.00,   7.6665,2,       25,-999.000,9,-999.0000,1, -999.00,9,  -125.6,2,     1.5,   0.201,3, -999.00,9,  40.7805,2, -999.00,9, 2000.10,    -468,2,   2.5344,     27.775,    34.9738,2,     -999.0,9,     -999.0,9,          4,      -20.7,2,        0.2
33RO20110926,        A10,      54,          1,          7,      11705,2,20111013,       1422,   -30.0000,   -13.6636,       2310,  2250.3,   2.6091,  34.8313,2,  34.8317,2,    228.7,2,   228.2,2,    49.4,2,    25.1,2,    0.01,2,   1.704,2,   0.035,2,   0.022,2,   0.058,2,     2207.6,6,  2330.7,2,  -999.0,9, -999.00,   7.6894,6,       25,-999.000,1,-999.0000,1, -999.00,9,  -124.4,2,     1.3,   0.157,3, -999.00,9,  40.7122,2, -999.00,9, 2250.30,    -474,2,   2.4401,     27.801,    34.9960,2,     -999.0,9,     -999.0,9,          4,      -21.6,2,        0.2
33RO20110926,        A10,      54,          1,          1,      11701,2,20111013,       1422,   -30.0000,   -13.6636,       2310,  2309.6,   2.6134,  34.8316,2,-999.0000,9,    229.5,2,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000000,9,  -999.0,9,  -999.0,9, -999.00,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.0000,5, -999.00,9, 2309.60,  -999.0,9,   2.4389,     27.800,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      54,          1,          2,      11702,2,20111013,       1422,   -30.0000,   -13.6636,       2310,  2309.7,   2.6136,  34.8315,2,-999.0000,9,    229.7,2,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000000,9,  -999.0,9,  -999.0,9, -999.00,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9,  -124.9,2,     1.3,-999.000,9, -999.00,9,-999.0000,5, -999.00,9, 2309.70,  -999.0,9,   2.4391,     27.800,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      54,          1,          6,      11029,2,20111013,       1422,   -30.0000,   -13.6636,       2310,  2309.6,   2.6134,  34.8315,2,  34.8382,4,    229.5,2,   228.6,2,    49.1,6,    25.0,6,    0.01,6,   1.700,6,   0.033,2,   0.018,2,   0.000,2,     2205.6,2,  2327.5,2,  -999.0,9, -999.00,   7.6845,2,       25,-999.000,1,-999.0000,1, -999.00,9,  -999.0,9,  -999.0,   0.162,3, -999.00,9,  40.2732,2, -999.00,9, 2309.60,  -999.0,9,   2.4389,     27.806,    35.0025,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      54,          1,          5,      11704,2,20111013,       1422,   -30.0000,   -13.6636,       2310,  2309.6,   2.6134,  34.8316,2,-999.0000,9,    229.5,2,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000000,9,  -999.0,9,  -999.0,9, -999.00,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9,  -124.9,2,     1.3,-999.000,9, -999.00,9,  40.3024,2, -999.00,9, 2309.60,    -470,2,   2.4389,     27.800,     -999.0,9,     -999.0,1,     -999.0,9,          4,      -21.3,2,        0.2
33RO20110926,        A10,      54,          1,          4,      11030,2,20111013,       1422,   -30.0000,   -13.6636,       2310,  2309.6,   2.6136,  34.8315,2,-999.0000,9,    229.7,2,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000000,9,  -999.0,9,  -999.0,9, -999.00,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.0000,9, -999.00,9, 2309.60,  -999.0,9,   2.4391,     27.800,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      54,          1,          3,      11703,2,20111013,       1422,   -30.0000,   -13.6636,       2310,  2309.5,   2.6136,  34.8315,2,-999.0000,9,    229.7,2,  -999.0,9, -999.00,9,  -999.0,9, -999.00,9,-999.000,9,-999.000,9,-999.000,9,-999.000,9,-999.000000,9,  -999.0,9,  -999.0,9, -999.00,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.000,9, -999.00,9,-999.0000,9, -999.00,9, 2309.50,  -999.0,9,   2.4391,     27.800,     -999.0,9,     -999.0,1,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         24,      11714,3,20111014,       2132,   -30.0009,   -14.4265,       3060,     4.2,  18.1659,  35.9633,2,-999.0000,9,    236.0,2,  -999.0,9, -999.00,5,  -999.0,5, -999.00,5,-999.000,5,-999.000,9,-999.000,9,-999.000,9,-999.000000,9,  -999.0,9,  -999.0,9, -999.00,-999.0000,9,  -999.00,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,-999.000,5, -999.00,9,-999.0000,9, -999.00,9,    4.20,  -999.0,9,  18.1652,     25.969,     -999.0,5,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         23,      11713,2,20111014,       2132,   -30.0009,   -14.4265,       3060,    39.4,  18.1128,  35.9599,2,  35.9594,2,    236.5,2,   223.3,4,     1.2,2,     0.0,2,    0.01,2,   0.144,2,   2.334,2,   1.407,2,   1.472,2,     2083.1,6,  2359.5,6,  -999.0,9, -999.00,    7.989,6,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   4.958,4, -999.00,9,-999.0000,9, -999.00,9,   39.40,  -999.0,9,  18.1059,     25.981,    36.1290,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         22,      11712,2,20111013,       2132,   -30.0009,   -14.4265,       3060,    63.7,  18.1036,  35.9589,2,  35.9592,2,    236.8,2,   237.1,2,     1.2,2,     0.0,2,    0.01,2,   0.147,2,   2.330,2,   1.406,2,   1.434,2,     2081.8,2,  2364.3,2,  -999.0,9, -999.00,   7.9869,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   4.727,4, -999.00,9,-999.0000,9, -999.00,9,   63.70,  -999.0,9,  18.0925,     25.984,    36.1288,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         21,      11010,2,20111013,       2132,   -30.0009,   -14.4265,       3060,    88.9,  17.3670,  35.8490,2,  35.8486,2,    237.2,2,   236.8,2,     1.3,2,     0.2,2,    0.05,2,   0.177,2,   2.403,2,   1.438,2,   1.385,2,     2082.7,2,  2353.6,2,  -999.0,9, -999.00,   7.9759,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   3.212,4, -999.00,9,-999.0000,9, -999.00,9,   88.90,  -999.0,9,  17.3521,     26.082,    36.0176,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         20,      11715,2,20111013,       2132,   -30.0009,   -14.4265,       3060,   135.4,  16.1428,  35.6443,2,  35.6440,2,    225.3,2,   226.1,2,     1.8,6,     2.7,6,    0.06,6,   0.332,6,   2.543,2,   1.518,2,   1.422,2,     2093.2,2,  2342.5,2,  -999.0,9, -999.00,   7.9308,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.746,4, -999.00,9,-999.0000,9, -999.00,9,  135.40,  -999.0,9,  16.1212,     26.216,    35.8121,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         19,      11007,2,20111013,       2132,   -30.0009,   -14.4265,       3060,   170.7,  14.9226,  35.4347,2,  35.4310,2,    219.1,2,   220.6,2,     2.3,2,     5.0,2,    0.02,2,   0.478,2,   2.719,2,   1.598,2,   1.443,2,     2101.3,2,  2326.8,2,  -999.0,9, -999.00,   7.8978,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.079,4, -999.00,9,-999.0000,9, -999.00,9,  170.70,  -999.0,9,  14.8968,     26.333,    35.5981,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         18,      11710,2,20111013,       2132,   -30.0009,   -14.4265,       3060,   215.6,  14.0335,  35.3192,2,  35.3186,2,    218.3,2,   221.2,2,     2.6,2,     6.7,2,    0.01,2,   0.576,2,   2.848,2,   1.651,2,   1.370,2,     2107.9,2,  2320.8,2,  -999.0,9, -999.00,   7.8748,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.065,3, -999.00,9,-999.0000,9, -999.00,9,  215.60,  -999.0,9,  14.0022,     26.433,    35.4852,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         17,      11023,2,20111013,       2132,   -30.0009,   -14.4265,       3060,   275.6,  13.3410,  35.2386,2,  35.2383,2,    218.1,2,   220.2,2,     2.9,6,     8.4,6,    0.01,6,   0.668,6,   2.914,2,   1.643,2,   1.336,2,     2113.9,2,  2315.2,2,  -999.0,9, -999.00,   7.8568,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.113,3, -999.00,9,-999.0000,9, -999.00,9,  275.60,  -999.0,9,  13.3022,     26.516,    35.4044,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         16,      11709,2,20111013,       2132,   -30.0009,   -14.4265,       3060,   328.0,  12.5803,  35.1438,2,  35.1451,2,    217.5,2,   217.7,2,     3.5,2,    10.3,2,    0.01,2,   0.794,2,   3.045,2,   1.715,2,   1.365,2,       2120,2,  2314.6,2,  -999.0,9, -999.00,   7.8356,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.070,3, -999.00,9,-999.0000,9, -999.00,9,  328.00,  -999.0,9,  12.5358,     26.597,    35.3109,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         15,      11006,2,20111013,       2132,   -30.0009,   -14.4265,       3060,   375.0,  11.9843,  35.0598,2,  35.0514,2,    216.5,2,   213.4,2,     4.4,2,    12.1,2,    0.01,2,   0.919,2,   3.117,2,   1.733,2,   1.236,2,     2125.8,2,    2312,2,  -999.0,9, -999.00,   7.8196,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.053,3, -999.00,9,-999.0000,9, -999.00,9,  375.00,  -999.0,9,  11.9350,     26.639,    35.2167,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         14,      11708,2,20111013,       2132,   -30.0009,   -14.4265,       3060,   430.3,  11.2697,  34.9649,2,  34.9611,2,    213.0,2,     212,2,     5.2,2,    14.1,2,    0.01,2,   1.032,2,   3.166,2,   1.738,2,   1.219,2,     2133.4,2,  -999.0,5,  -999.0,9, -999.00,-999.0000,5,  -999.00,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.164,3, -999.00,9,-999.0000,9, -999.00,9,  430.30,  -999.0,9,  11.2153,     26.709,    35.1260,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         13,      11031,2,20111013,       2132,   -30.0009,   -14.4265,       3060,   529.7,   9.1782,  34.6999,2,  34.6992,2,    209.1,2,   208.1,2,     8.5,2,    19.0,2,    0.01,2,   1.374,2,   3.253,2,   1.725,2,   1.056,2,     2148.6,2,    2293,2,  -999.0,9, -999.00,   7.7366,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.468,3, -999.00,9,-999.0000,9, -999.00,9,  529.70,  -999.0,9,   9.1191,     26.863,    34.8628,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         12,      11027,2,20111013,       2132,   -30.0009,   -14.4265,       3060,   620.2,   7.5240,  34.5159,2,  34.5089,2,    209.9,2,   209.7,2,    11.9,2,    23.7,2,    0.01,2,   1.646,2,   3.280,2,   1.698,2,   0.925,2,     2161.3,2,  2287.2,2,  -999.0,9, -999.00,   7.6885,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.995,3, -999.00,9,-999.0000,9, -999.00,9,  620.20,  -999.0,9,   7.4622,     26.967,    34.6716,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         11,      11707,2,20111013,       2132,   -30.0009,   -14.4265,       3060,   720.2,   5.8691,  34.3614,2,  34.3619,2,    219.9,2,   219.9,2,    15.8,2,    26.7,2,    0.01,2,   1.844,2,   3.302,2,   1.673,2,   0.875,2,       2171,2,  2281.7,2,  -999.0,9, -999.00,   7.6615,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   2.512,3, -999.00,9,-999.0000,9, -999.00,9,  720.20,  -999.0,9,   5.8059,     27.071,    34.5239,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,         10,      11003,2,20111013,       2132,   -30.0009,   -14.4265,       3060,   860.5,   4.3135,  34.2936,2,  34.2940,2,    221.9,2,   222.3,2,    25.3,6,    29.9,6,    0.01,6,   2.058,6,   2.769,2,   1.373,2,   0.590,2,     2186.1,2,  2293.1,2,  -999.0,9, -999.00,   7.6352,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   2.535,3, -999.00,9,-999.0000,9, -999.00,9,  860.50,  -999.0,9,   4.2475,     27.198,    34.4557,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,          9,      11706,2,20111013,       2132,   -30.0009,   -14.4265,       3060,  1010.1,   3.5771,  34.3335,2,  34.3337,2,    208.7,2,     209,2,    36.6,2,    31.8,2,    0.01,2,   2.202,2,   1.904,6,   0.931,6,   0.350,6,     2205.4,2,  2301.5,2,  -999.0,9, -999.00,   7.6112,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.924,3, -999.00,9,-999.0000,9, -999.00,9, 1010.10,  -999.0,9,   3.5042,     27.306,    34.4956,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,          8,      11033,2,20111013,       2132,   -30.0009,   -14.4265,       3060,  1160.3,   3.1540,  34.4362,2,  34.4385,2,    192.6,2,     193,2,    48.4,6,    32.9,6,    0.01,6,   2.272,6,   0.999,2,   0.495,2,   0.226,2,     2223.2,6,  2310.1,2,  -999.0,9, -999.00,   7.5864,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   1.321,3, -999.00,9,-999.0000,9, -999.00,9, 1160.30,  -999.0,9,   3.0725,     27.428,    34.6009,6,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,          7,      11705,2,20111013,       2132,   -30.0009,   -14.4265,       3060,  1340.4,   3.0370,  34.5505,2,  34.5526,2,    185.7,2,   187.3,2,    53.9,2,    32.1,2,    0.01,2,   2.231,2,   0.460,2,   0.225,2,   0.087,2,       2231,2,  2321.6,6,  -999.0,9, -999.00,   7.5938,6,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.785,3, -999.00,9,-999.0000,9, -999.00,9, 1340.40,  -999.0,9,   2.9419,     27.533,    34.7155,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,          6,      11029,2,20111013,       2132,   -30.0009,   -14.4265,       3060,  1540.1,   2.8708,  34.6413,2,  34.6437,2,    191.4,2,   191.1,2,    55.8,2,    30.9,2,    0.01,2,   2.129,2,   0.240,2,   0.119,2,   0.000,2,     2234.6,3,  2324.8,2,  -999.0,9, -999.00,   7.6114,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.519,3, -999.00,9,-999.0000,9, -999.00,9, 1540.10,  -999.0,9,   2.7610,     27.622,    34.8070,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,          5,      11704,2,20111013,       2132,   -30.0009,   -14.4265,       3060,  1740.0,   2.7874,  34.7275,2,  34.7277,2,    203.3,2,     202,2,    54.3,6,    28.6,6,    0.01,6,   1.977,6,   0.108,2,   0.054,2,   0.000,2,     2227.3,2,  2332.6,2,  -999.0,9, -999.00,   7.6362,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.312,3, -999.00,9,-999.0000,9, -999.00,9, 1740.00,  -999.0,9,   2.6615,     27.698,    34.8915,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,          4,      11030,2,20111013,       2132,   -30.0009,   -14.4265,       3060,  1939.7,   2.6938,  34.7865,2,  34.7865,2,    215.2,2,   213.6,2,    52.1,6,    26.9,6,    0.01,6,   1.841,6,   0.054,2,   0.029,2,   0.000,2,     2219.5,2,  2335.3,2,  -999.0,9, -999.00,   7.6613,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.238,3, -999.00,9,-999.0000,9, -999.00,9, 1939.70,  -999.0,9,   2.5516,     27.755,    34.9506,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,          3,      11703,2,20111013,       2132,   -30.0009,   -14.4265,       3060,  2249.8,   2.5967,  34.8309,2,  34.8320,2,    226.4,2,   228.6,2,    49.3,2,    25.1,2,    0.01,2,   1.713,2,   0.032,2,   0.018,2,   0.000,2,     2208.7,2,    2329,3,  -999.0,9, -999.00,   7.6855,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.159,3, -999.00,9,-999.0000,9, -999.00,9, 2249.80,  -999.0,9,   2.4280,     27.802,    34.9962,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,          2,      11702,2,20111013,       2132,   -30.0009,   -14.4265,       3060,  2600.1,   2.5751,  34.8408,2,  34.8418,2,    231.6,2,   230.6,2,    48.9,6,    24.2,6,    0.01,6,   1.676,6,   0.029,2,   0.021,3,   0.107,2,     2203.8,6,  2329.8,2,  -999.0,9, -999.00,   7.6905,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.144,3, -999.00,9,-999.0000,9, -999.00,9, 2600.10,  -999.0,9,   2.3737,     27.814,    35.0061,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      55,          1,          1,      11701,2,20111013,       2132,   -30.0009,   -14.4265,       3060,  3183.7,   2.3176,  34.8556,2,  34.8564,2,    240.2,2,     240,2,    52.5,2,    24.1,2,    0.01,2,   1.637,2,   0.012,6,   0.008,6,   0.073,6,     2204.7,2,    2338,2,  -999.0,9, -999.00,    7.704,6,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   0.100,3, -999.00,9,-999.0000,9, -999.00,9, 3183.70,  -999.0,9,   2.0633,     27.852,    35.0208,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      56,          1,         24,      11714,2,20111014,       0459,   -30.0004,   -15.1884,       3420,     4.9,  17.6940,  35.8855,2,  35.8848,2,    237.3,2,   238.6,2,     1.3,2,     0.0,2,    0.01,2,   0.151,2,   2.371,6,   1.429,6,   1.427,6,     2082.5,6,  2359.1,6,  -999.0,9, -999.00,   7.9809,6,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   4.648,4, -999.00,9,  62.5268,2,    3.08,2,    4.90,  -999.0,9,  17.6931,     26.026,    36.0540,2,     -999.0,9,     -999.0,1,     -999.0,     -999.0,9,     -999.0
33RO20110926,        A10,      56,          1,         23,      11713,3,20111014,       0459,   -30.0004,   -15.1884,       3420,    29.3,  17.6830,  35.8827,2,  35.8821,2,    238.0,2,   238.8,2,     1.3,2,     0.0,2,    0.01,2,   0.152,2,   2.369,2,   1.428,2,   1.389,2,     2082.4,2,  2354.6,2,  -999.0,9, -999.00,    7.979,2,       25,-999.000,9,-999.0000,9, -999.00,9,  -999.0,9,  -999.0,   4.395,4, -999.00,9,  67.8244,3,    4.11,2,   29.30,  -999.0,9,  17.6780,     26.027,    36.0513,2,     -999.0,9,     -999.0,9,     -999.0,     -999.0,9,     -999.0
