BOTTLE,20150626SIOCCHRJL
# From 33RR20090320.exc.csv (Bob Key) submitted on 20150420
# Merged parameters: TRITUM, TRITUM_FLAG_W, HELIUM_FLAG_W
# 20150310CCHSIOCBG
# Merged parameters: HELIUM, HELIER, HELIUM_FLAG_W, DELHE3, DELHER, DELHE3_FLAG_W, NEON, NEONER, NEON_FLAG_W
# station 69, cast 1, bottle 15 changed SALNTY value to -999
# 20140120CCHSIOCBG
# Merged parameters: DELC14, C14ERR, DELC14_FLAG_W, DELC13, DELC13_FLAG_W
# 20140111SIOCCHRJL
# Added citation instructions for data use
#BOTTLE,20121205CCHDOSIOCBG
#code : Justin Fields merge_exchange.rb original files copied from HTML directory: 2012-12-05
# merged PH_TOT with quality flags
#BOTTLE,20120308CCHDOSIOCBG
#code : Justin Fields merge_exchange.rb original files copied from HTML directory: 2012-03-08
# CFC-11, CFC-12 and SF6 values and flags update
#BOTTLE,20111208CCHDOSIOCBG
#code : Justin Fields merge_exchange.rb original files copied from HTML directory: 2011-12-08
#BOTTLE,20100510CCHDOSIODBK
#code : Justin Fields merge_exchange.rb original files copied from HTML directory: 2010-05-10
#BOTTLE,20100112CCHDOSIODBK
#code : Justin Fields merge_exchange.rb original files copied from HTML directory: 2010-01-12
# --------------------------------------------------------------------------------
#| These data were provided by:
#| PARAMETER                PRINCIPAL INVESTIGATOR-       EMAIL ADDRESS
#|                          INSTITUTION
#| -----------------------  ---------------------------- --------------------------
#| CTDO/S/O2/Nutrients      Jim Swift-UCSD/SIO           jswift@ucsd.edu
#| 
#| Transmissometer          Wilf Gardner-TAMU           wgardner@ocean.tamu.edu"
#|
#| CDOM fluorometer         Norm Nelson-UCSB             norm@icess.ucsb.edu
#|                          Craig Carlson-UCSB          carlson@lifesci.ucsb.edu
#|
#| CO2-Alkalinity + pH      Andrew Dickson-UCSD/SIO      adickson@ucsd.edu
#|
#| CO2-DIC + Underway pCO2  Dick Feely-NOAA             Richard.A.Feely@pmel.noaa.gov
#|                          Rik Wannikhof-AOML/NOAA     Rik.Wanninkhof@noaa.gov
#|
#| DOC/TDN                  Dennis Hansell-RSMAS-UMiami dhansell@rsmas.miami.edu
#|
#| C-13/C-14                Ann McNichol-WHOI            amcnichol@whoi.edu
#|                          Robert Key-Princeton         key@princeton.edu
#|
#| CFCs                     John Bullister-NOAA/PMEL    John.L.Bullister@noaa.gov
#|                          Mark Warner-UWashington     mwarner@ocean.washington.edu
#|
#| He-3/Tritium             Peter Schlosser-LDEO        schlosser@ldeo.columbia.edu
#|
#| ADCP/LADCP               Eric Firing-UHawaii         firing@hawaii.edu
#|
#| Trace Elements           Chris Measures-UHawaii      chrism@soest.hawaii.edu
#|                          Bill Landing- FSU           landing@ocean.fsu.edu
#|
#| ARGO Floats              Steve Riser-UWashington     riser@ocean.washington.edu
#| --------------------------------------------------------------------------------
#|
#|
#|  Following American Geophysical Union recommendations, the data should be
#|  cited as: "data provider(s), cruise name or cruise ID, data file name(s),
#|  CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
#|  file date." For further information, please contact one of the parties
#|  listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
#|  the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
#|  from their use.
#|
#|
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,REFTMP,REFTMP_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,BTL_LAT,BTL_LON,HELIER,DELHER
33RR20090320,        I05,      99,          2,         28,         28,2,20090418,       1847,   -34.0016,    73.1263,       4103,   269.5,  12.6670,  35.1802,2,  35.1815,2,    237.3,2,   238.3,2,    4.25,2,    8.88,2,    0.00,2,    0.70,2,   3.120,2,   1.742,2,   1.3350,2,  2106.4,2,  2313.7,2,   7.9432,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  12.6701,2,   0.995,2,   56.66,2,     3.4,-999.000,9,-999.000,   50.74,2,   11.04,2, -34.0014,  73.1264,-999.000,-999.000
33RR20090320,        I05,      99,          2,         27,         27,2,20090418,       1845,   -34.0016,    73.1263,       4103,   316.6,  12.4453,  35.1499,2,  35.1502,2,    239.3,2,   239.8,2,    4.23,2,    9.35,2,    0.00,2,    0.73,2,   3.117,2,   1.751,2,   1.3560,2,  2108.1,2,  2311.7,2,   7.9388,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  12.4466,2,   0.983,2,   54.79,2,     3.7,-999.000,9,-999.000,   49.09,2,   11.96,2, -34.0014,  73.1263,-999.000,-999.000
33RR20090320,        I05,      99,          2,         26,         26,2,20090418,       1843,   -34.0016,    73.1263,       4103,   365.1,  12.3280,  35.1366,2,  35.1335,2,    240.4,2,   240.8,2,    4.40,2,    9.55,2,    0.00,2,    0.74,2,   3.168,2,   1.761,2,   1.3490,2,  2107.2,2,  2311.6,2,   7.9372,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  12.3315,2,   0.988,2,   20.63,3,     3.2,-999.000,9,-999.000,   48.14,2,   12.12,2, -34.0014,  73.1263,-999.000,-999.000
33RR20090320,        I05,      99,          2,         25,         25,2,20090418,       1841,   -34.0016,    73.1263,       4103,   415.0,  12.1200,  35.0980,2,  35.0992,2,    240.3,2,   239.0,2,    4.37,2,   10.13,2,    0.00,2,    0.78,2,   3.181,6,   1.774,6,   1.2890,6,  2109.1,2,  2309.0,2,   7.9304,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  12.1182,2,   1.103,2,    39.6,2,       3,-999.000,9,-999.000,   46.71,2,   11.79,2, -34.0013,  73.1263,-999.000,-999.000
33RR20090320,        I05,      99,          2,         24,         24,2,20090418,       1839,   -34.0016,    73.1263,       4103,   462.2,  11.7914,  35.0390,2,  35.0439,2,    237.8,2,   235.5,2,    4.75,2,   11.22,2,    0.00,2,    0.85,2,   3.188,2,   1.744,2,   1.2240,2,  2112.9,2,  2307.4,2,   7.9176,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  11.8003,2,   1.075,2,   43.33,2,     3.5,-999.000,9,-999.000,   45.79,2,   12.94,2, -34.0012,  73.1263,-999.000,-999.000
33RR20090320,        I05,      99,          2,         23,         23,2,20090418,       1837,   -34.0016,    73.1263,       4103,   533.4,  11.2568,  34.9525,2,  34.9581,2,    230.1,2,   230.2,2,    5.13,2,   12.84,2,    0.00,2,    0.95,2,   3.273,2,   1.769,2,   1.1710,2,  2118.5,2,  2302.1,2,   7.8978,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  11.2455,2,   1.063,2,   41.28,2,       3,-999.000,9,-999.000,   44.99,2,   14.26,2, -34.0013,  73.1264,-999.000,-999.000
33RR20090320,        I05,      99,          2,         22,         22,2,20090418,       1835,   -34.0016,    73.1263,       4103,   634.2,  10.3822,  34.8334,2,  34.8295,2,    226.0,2,   226.1,2,    6.35,2,   15.29,2,    0.00,2,    1.10,2,   3.321,2,   1.758,2,   0.9650,2,  2125.5,2,  2297.8,2,   7.8697,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  10.3622,2,   1.128,2,   38.36,2,     2.9,-999.000,9,-999.000,   44.31,2,   17.22,2, -34.0014,  73.1264,-999.000,-999.000
33RR20090320,        I05,      99,          2,         21,         21,2,20090418,       1832,   -34.0016,    73.1263,       4103,   735.4,   9.2722,  34.6963,2,  34.6976,2,    214.8,2,   215.9,2,    8.81,2,   18.69,2,    0.00,2,    1.33,2,   3.079,2,   1.573,2,   0.7570,2,  2136.8,2,  2292.8,2,   7.8303,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   9.2706,2,   1.172,2,   31.96,2,     3.1,-999.000,9,-999.000,   43.35,2,   20.54,2, -34.0014,  73.1264,-999.000,-999.000
33RR20090320,        I05,      99,          2,         20,         20,2,20090418,       1830,   -34.0016,    73.1263,       4103,   832.9,   7.9204,  34.5589,2,  34.5605,2,    207.3,2,   207.6,2,   13.34,2,   22.61,2,    0.00,2,    1.59,2,   2.735,2,   1.380,2,   0.6080,2,  2151.1,2,  2290.8,2,   7.7857,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   7.9350,2,   1.111,2,    0.84,2,     2.8,-999.000,9,-999.000,   42.59,2,   24.19,2, -34.0014,  73.1263,-999.000,-999.000
33RR20090320,        I05,      99,          2,         19,         19,2,20090418,       1827,   -34.0016,    73.1263,       4103,   932.2,   6.4820,  34.4427,2,  34.4445,2,    204.9,2,   204.8,2,   19.33,2,   26.29,2,    0.00,2,    1.85,2,   2.397,2,   1.193,2,   0.4950,2,  2167.4,2,  2291.3,2,   7.7436,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   6.4766,2,   1.017,2,  -18.44,2,     3.1,-999.000,9,-999.000,   41.90,2,   27.35,2, -34.0014,  73.1262,-999.000,-999.000
33RR20090320,        I05,      99,          2,         18,         18,2,20090418,       1825,   -34.0016,    73.1263,       4103,  1035.4,   5.3239,  34.3780,2,  34.3777,2,    204.3,2,   204.4,2,   26.17,2,   28.92,2,    0.00,2,    2.03,2,   2.114,2,   1.045,2,   0.3790,2,  2182.4,2,  2293.8,2,   7.7146,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   5.3223,2,    1.03,2,   -49.2,2,     3.2,-999.000,9,-999.000,   41.22,2,   29.97,2, -34.0014,  73.1261,-999.000,-999.000
33RR20090320,        I05,      99,          2,         17,         17,2,20090418,       1822,   -34.0016,    73.1263,       4103,  1137.4,   4.4714,  34.3625,2,  34.3629,2,    200.5,2,   201.1,2,   34.29,2,   30.77,2,    0.00,2,    2.18,2,   1.747,6,   0.857,6,   0.3270,6,  2197.3,2,  2299.8,2,   7.6918,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   4.4730,2,   0.939,2,  -70.03,2,     3.3,-999.000,9,-999.000,   40.80,2,   32.02,2, -34.0014,  73.1261,-999.000,-999.000
33RR20090320,        I05,      99,          2,         16,         16,2,20090418,       1820,   -34.0016,    73.1263,       4103,  1230.9,   3.8791,  34.3904,2,  34.3905,2,    192.4,2,   191.2,2,   44.31,2,   32.41,2,    0.00,2,    2.30,2,   1.249,2,   0.608,2,   0.2680,2,  2219.6,2,  2307.8,2,   7.6703,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   3.8787,2,   0.816,2,  -96.46,2,     2.4,-999.000,9,-999.000,   40.37,2,   34.31,2, -34.0014,  73.1261,-999.000,-999.000
33RR20090320,        I05,      99,          2,         15,         15,2,20090418,       1817,   -34.0016,    73.1263,       4103,  1329.8,   3.5044,  34.4333,2,  34.4339,2,    182.0,2,   181.7,2,   53.31,2,   33.40,2,    0.00,2,    2.38,2,   0.846,2,   0.412,2,   0.0860,2,  2233.7,2,  2317.1,2,   7.6533,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   3.4994,2,    0.77,2, -118.71,2,     2.5,-999.000,9,-999.000,   40.27,2,   35.02,2, -34.0015,  73.1262,-999.000,-999.000
33RR20090320,        I05,      99,          2,         14,         14,2,20090418,       1815,   -34.0016,    73.1263,       4103,  1433.2,   3.2332,  34.4818,2,  34.4817,2,    175.0,2,   174.5,2,   60.45,2,   33.88,2,    0.00,2,    2.42,2,   0.561,2,   0.273,2,   0.0490,2,  2244.0,2,  2324.3,2,   7.6435,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   3.2337,2,   0.686,2, -133.18,2,     2.1,-999.000,9,-999.000,   40.31,2,   35.48,2, -34.0016,  73.1262,-999.000,-999.000
33RR20090320,        I05,      99,          2,         13,         13,2,20090418,       1812,   -34.0016,    73.1263,       4103,  1532.3,   3.0117,  34.5301,2,  34.5298,2,    171.4,2,   171.4,2,   66.33,2,   33.98,2,    0.00,2,    2.42,2,   0.387,2,   0.188,2,   0.0000,2,  2251.5,2,  2330.4,2,   7.6399,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   3.0140,2,   0.626,2, -139.16,2,     2.3,-999.000,9,-999.000,   39.96,2,   35.44,2, -34.0015,  73.1263,-999.000,-999.000
33RR20090320,        I05,      99,          2,         12,         12,2,20090418,       1810,   -34.0016,    73.1263,       4103,  1633.5,   2.8545,  34.5705,2,  34.5701,2,    170.9,2,   170.6,2,   70.11,2,   33.82,2,    0.00,2,    2.40,2,   0.277,2,   0.134,2,   0.0380,2,  2250.8,6,  2333.9,2,   7.6409,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   2.8543,2,   0.576,2, -149.23,2,     1.9,-999.000,9,-999.000,   39.89,2,   35.62,2, -34.0015,  73.1264,-999.000,-999.000
33RR20090320,        I05,      99,          2,         11,         11,2,20090418,       1805,   -34.0016,    73.1263,       4103,  1734.0,   2.7178,  34.6127,2,  34.6129,2,    171.7,2,   171.7,2,   73.46,2,   33.39,2,    0.00,2,    2.36,2,   0.182,2,   0.089,2,   0.0220,2,  2255.8,2,  2339.2,2,   7.6452,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   2.7173,2,    0.57,2, -150.08,2,     2.2,-999.000,9,-999.000,   39.80,2,   35.22,2, -34.0013,  73.1264,-999.000,-999.000
33RR20090320,        I05,      99,          2,         10,         10,2,20090418,       1802,   -34.0016,    73.1263,       4103,  1860.5,   2.5709,  34.6554,2,  34.6547,2,    174.8,2,   175.2,2,   76.62,2,   32.80,2,    0.00,2,    2.32,2,   0.115,2,   0.056,2,   0.0630,2,  2254.6,2,  2341.1,2,   7.6541,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   2.5707,2,   0.577,2, -153.49,2,     2.7,-999.000,9,-999.000,   39.73,2,   34.26,2, -34.0014,  73.1264,-999.000,-999.000
33RR20090320,        I05,      99,          2,          9,          9,2,20090418,       1755,   -34.0016,    73.1263,       4103,  2082.1,   2.3370,  34.7054,2,  34.7051,2,    181.2,2,   181.7,2,   82.31,2,   31.84,2,    0.00,2,    2.25,2,   0.047,2,   0.023,2,  -0.0030,2,  2256.9,2,  2349.4,2,   7.6702,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   2.3375,2,    0.58,2, -157.81,2,     2.2,-999.000,9,-999.000,   39.90,2,   33.26,2, -34.0014,  73.1264,-999.000,-999.000
33RR20090320,        I05,      99,          2,          8,          8,2,20090418,       1749,   -34.0016,    73.1263,       4103,  2334.2,   2.0557,  34.7266,2,  34.7257,2,    181.4,2,   182.0,2,   96.96,2,   32.10,2,    0.00,2,    2.27,2,   0.012,2,   0.008,2,   0.0000,2,  2267.5,2,  2360.2,2,   7.6778,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   2.0559,2,   0.577,2, -171.54,2,     1.8,-999.000,9,-999.000,   39.77,2,   33.58,2, -34.0012,  73.1264,-999.000,-999.000
33RR20090320,        I05,      99,          2,          7,          7,2,20090418,       1743,   -34.0016,    73.1263,       4103,  2581.4,   1.8649,  34.7281,2,  34.7281,2,    178.9,2,   178.9,2,  109.51,2,   32.78,2,    0.00,2,    2.34,2,   0.005,2,   0.006,2,   0.0000,2,  2278.9,2,  2374.8,2,   7.6771,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   1.8653,2,   0.517,2, -176.27,2,     1.9,-999.000,9,-999.000,   40.07,2,   34.31,2, -34.0012,  73.1263,-999.000,-999.000
33RR20090320,        I05,      99,          2,          6,          6,2,20090418,       1738,   -34.0016,    73.1263,       4103,  2834.3,   1.7088,  34.7264,2,  34.7263,2,    179.7,2,   179.2,2,  116.54,2,   33.14,2,    0.00,2,    2.36,2,   0.007,2,   0.009,2,   0.0480,2,  2284.5,2,  2380.6,2,   7.6772,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   1.7091,2,   0.452,2, -179.88,2,     1.9,-999.000,9,-999.000,   39.91,2,   35.01,2, -34.0012,  73.1263,-999.000,-999.000
33RR20090320,        I05,      99,          2,          5,          5,2,20090418,       1732,   -34.0016,    73.1263,       4103,  3104.5,   1.5398,  34.7226,2,  34.7226,2,    184.1,2,   183.0,2,  120.59,2,   33.14,2,    0.00,2,    2.37,2,   0.006,2,   0.005,2,   0.0000,2,  2283.5,2,  2381.3,2,   7.6779,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   1.5398,2,   0.464,2, -178.55,2,     2.4,-999.000,9,-999.000,   39.88,2,   34.78,2, -34.0012,  73.1265,-999.000,-999.000
33RR20090320,        I05,      99,          2,          4,          4,2,20090418,       1726,   -34.0016,    73.1263,       4103,  3397.0,   1.3485,  34.7164,2,  34.7165,2,    189.3,2,   189.0,2,  123.35,2,   33.04,2,    0.00,2,    2.36,2,   0.005,2,   0.005,2,   0.0000,2,  2281.5,2,  2379.5,2,   7.6802,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   1.3484,2,    0.47,2, -176.64,2,     2.6,-999.000,9,-999.000,   39.99,2,   34.45,2, -34.0014,  73.1263,-999.000,-999.000
33RR20090320,        I05,      99,          2,          3,          3,2,20090418,       1719,   -34.0016,    73.1263,       4103,  3728.7,   1.2169,  34.7116,2,  34.7120,2,    193.7,2,   194.0,2,  124.62,2,   32.92,2,    0.00,2,    2.34,2,   0.007,2,   0.009,2,   0.0000,2,  2278.8,2,  2379.0,2,   7.6822,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   1.2167,2,   0.534,2, -172.91,2,     1.9,-999.000,9,-999.000,   39.73,2,   34.75,2, -34.0015,  73.1264,-999.000,-999.000
33RR20090320,        I05,      99,          2,          2,          2,2,20090418,       1713,   -34.0016,    73.1263,       4103,  4038.0,   1.1730,  34.7094,2,  34.7097,2,    197.0,2,   196.7,2,  125.46,2,   32.86,2,    0.00,2,    2.34,2,   0.013,2,   0.010,2,   0.0000,2,  2278.8,2,  2378.2,2,   7.6837,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   1.1728,2,   0.508,2, -172.56,2,     1.8,-999.000,9,-999.000,   39.85,2,   34.10,2, -34.0016,  73.1264,-999.000,-999.000
33RR20090320,        I05,      99,          2,          1,          1,2,20090418,       1710,   -34.0016,    73.1263,       4103,  4155.8,   1.1734,  34.7088,2,  34.7099,2,    196.5,2,   196.9,2,  125.87,2,   32.91,2,    0.00,2,    2.34,2,   0.012,6,   0.009,6,   0.0030,6,  2280.6,6,  2379.5,2,   7.6839,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   1.1723,2,   0.534,2, -176.18,2,     1.9,-999.000,9,-999.000,   39.86,2,   34.58,2, -34.0016,  73.1263,-999.000,-999.000
33RR20090320,        I05,     100,          1,         36,         36,2,20090419,       0248,   -34.8002,    72.7994,       4742,     8.4,  18.7726,  35.3432,2,  35.3433,2,    234.2,2,   234.4,2,    1.49,2,    0.00,2,    0.00,2,    0.17,2,   2.313,6,   1.370,6,   1.2510,6,  2054.0,6,  2326.2,2,   8.0696,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  18.7759,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.7998,  72.7992,-999.000,-999.000
33RR20090320,        I05,     100,          1,         35,         35,2,20090419,       0247,   -34.8002,    72.7994,       4742,    25.9,  18.6926,  35.3342,2,  35.3382,2,    235.4,2,   234.4,2,    1.30,2,    0.00,2,    0.00,2,    0.17,2,-999.000,9,-999.000,9,-999.0000,9,  2054.6,2,  2324.4,2,   8.0692,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  18.7192,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.7999,  72.7993,-999.000,-999.000
33RR20090320,        I05,     100,          1,         34,         34,2,20090419,       0246,   -34.8002,    72.7994,       4742,    46.7,  17.9285,  35.2795,2,  35.2846,2,    240.4,2,   241.9,2,    1.09,2,    0.00,2,    0.00,2,    0.18,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  17.9427,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.7999,  72.7993,-999.000,-999.000
33RR20090320,        I05,     100,          1,         33,         33,2,20090419,       0245,   -34.8002,    72.7994,       4742,    69.3,  15.3389,  35.1889,2,  35.1899,2,    250.7,2,   248.5,2,    1.62,2,    1.74,2,    0.16,2,    0.34,2,-999.000,9,-999.000,9,-999.0000,9,  2072.7,2,  2319.1,2,   8.0214,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  15.3240,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.8000,  72.7993,-999.000,-999.000
33RR20090320,        I05,     100,          1,         32,         32,2,20090419,       0243,   -34.8002,    72.7994,       4742,    95.3,  13.8152,  35.2179,2,  35.2163,2,    238.5,2,   238.7,2,    2.86,2,    5.61,2,    0.28,2,    0.55,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  13.8259,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.8000,  72.7993,-999.000,-999.000
33RR20090320,        I05,     100,          1,         31,         31,2,20090419,       0242,   -34.8002,    72.7994,       4742,   139.7,  13.1639,  35.2320,2,  35.2360,2,    237.8,2,   238.1,2,    3.75,2,    7.53,2,    0.01,2,    0.62,2,   3.011,2,   1.714,2,   1.3990,2,  2101.2,2,  2314.8,2,   7.9577,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  13.1643,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.8000,  72.7992,-999.000,-999.000
33RR20090320,        I05,     100,          1,         30,         30,2,20090419,       0240,   -34.8002,    72.7994,       4742,   190.9,  13.0176,  35.2291,2,  35.2284,2,    237.8,2,   238.8,2,    3.90,2,    8.01,2,    0.01,2,    0.65,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  13.0201,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.8000,  72.7992,-999.000,-999.000
33RR20090320,        I05,     100,          1,         29,         29,2,20090419,       0239,   -34.8002,    72.7994,       4742,   239.7,  12.7401,  35.1908,2,  35.1906,2,    237.3,2,   237.3,2,    4.07,2,    8.69,2,    0.01,2,    0.69,2,-999.000,9,-999.000,9,-999.0000,9,  2106.3,2,  2313.7,2,   7.9449,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  12.7460,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.7999,  72.7992,-999.000,-999.000
33RR20090320,        I05,     100,          1,         28,         28,2,20090419,       0237,   -34.8002,    72.7994,       4742,   289.4,  12.4825,  35.1521,2,  35.1530,2,    238.6,2,   237.9,2,    4.23,2,    9.23,2,    0.01,2,    0.72,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  12.4701,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.7999,  72.7991,-999.000,-999.000
33RR20090320,        I05,     100,          1,         27,         27,2,20090419,       0235,   -34.8002,    72.7994,       4742,   339.5,  12.3761,  35.1448,2,  35.1435,2,    241.6,2,   241.5,2,    4.22,2,    9.28,2,    0.01,2,    0.73,2,   3.154,2,   1.765,2,   1.3400,2,  2108.5,2,  2311.6,2,   7.9388,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  12.3754,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.7999,  72.7990,-999.000,-999.000
33RR20090320,        I05,     100,          1,         26,         26,2,20090419,       0234,   -34.8002,    72.7994,       4742,   390.0,  12.2861,  35.1319,2,  35.1286,2,    241.6,2,   241.7,2,    4.02,2,    9.38,2,    0.01,2,    0.74,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  12.2854,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.7999,  72.7990,-999.000,-999.000
33RR20090320,        I05,     100,          1,         25,         25,2,20090419,       0232,   -34.8002,    72.7994,       4742,   470.1,  11.7081,  35.0241,2,  35.0266,2,    235.9,2,   235.4,2,    4.54,2,   11.29,2,    0.00,2,    0.85,2,-999.000,9,-999.000,9,-999.0000,9,  2115.3,2,  2308.8,2,   7.9145,2,    20.00,-999.000,9,-999.000,9,-999.000,9,  11.7174,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.7999,  72.7989,-999.000,-999.000
33RR20090320,        I05,     100,          1,         24,         24,2,20090419,       0229,   -34.8002,    72.7994,       4742,   570.8,  10.8124,  34.8858,2,  34.8836,2,    227.7,2,   228.3,2,    5.43,2,   13.96,2,    0.00,2,    1.02,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,  10.7995,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.8000,  72.7989,-999.000,-999.000
33RR20090320,        I05,     100,          1,         23,         23,2,20090419,       0227,   -34.8002,    72.7994,       4742,   671.6,   9.7713,  34.7524,2,  34.7513,2,    218.8,2,   217.9,2,    7.75,2,   17.16,2,    0.00,2,    1.23,2,   3.178,2,   1.645,2,   0.8730,2,  2135.2,2,  2296.7,2,   7.8452,2,    20.00,-999.000,9,-999.000,9,-999.000,9,   9.7636,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.8000,  72.7989,-999.000,-999.000
33RR20090320,        I05,     100,          1,         22,         22,2,20090419,       0224,   -34.8002,    72.7994,       4742,   770.9,   8.5557,  34.6220,2,  34.6224,2,    210.8,2,   209.4,2,   11.35,2,   20.79,2,    0.00,2,    1.46,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   8.5569,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.7999,  72.7989,-999.000,-999.000
33RR20090320,        I05,     100,          1,         21,         21,2,20090419,       0222,   -34.8002,    72.7994,       4742,   869.1,   7.2164,  34.4985,2,  34.4997,2,    205.0,2,   205.0,2,   15.85,2,   24.39,2,    0.00,2,    1.71,2,-999.000,9,-999.000,9,-999.0000,9,  -999.0,9,  -999.0,9,-999.0000,9,  -999.00,-999.000,9,-999.000,9,-999.000,9,   7.2116,2,-999.000,9, -999.00,9, -999.00,-999.000,9,-999.000, -999.00,9, -999.00,9, -34.7998,  72.7989,-999.000,-999.000
