BOTTLE,20120305CCHDOSIOCBG
# added line names under SECT_ID and all comments below
#BOTTLE,20100602ACECRC
# NOTE: all data here are finalised
# The data originators (ACE CRC, Australia for CTD data and bottle data other than CFC's;
#  Mark Warner, University of Washington for CFC data) should be acknowledged in any publication,
#  including internal reports, published reports, journal articles, presentations etc.
# The following reference can be used for the data:
#  Rosenberg, M. and Rintoul, S. (unpublished) Aurora Australis Marine Science Cruise AU0803 and
#   AU0806 - oceanographic field measurements and analysis. ACECRC, Hobart, unpublished report.
# contact: Mark Rosenberg, mark.rosenberg@utas.edu.au
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NO2+NO3,NO2+NO3_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,FLUOR,FLUOR_FLAG_W,PAR,PAR_FLAG_W
  09AR20071216,  CEAMARC,    53,  1,      9,      9,2,20080105,2352,-65.6583, 143.0440, 2364,   1199.9,   0.2674,  34.6779,2,  34.6780,2,   217.97,2,   217.90,2,    115.7,2,    31.89,2,     2.24,2,   0.9296,2,   0.4752,2,   0.0625,2,   -0.038,2,    0.001,2
  09AR20071216,  CEAMARC,    53,  1,      8,      8,2,20080105,2352,-65.6583, 143.0440, 2364,   1400.1,   0.2145,  34.6807,2,  34.6811,2,   218.95,2,   217.82,2,    116.7,2,    31.88,2,     2.23,2,   0.9224,2,   0.4788,2,   0.0598,2,   -0.033,2,    0.001,2
  09AR20071216,  CEAMARC,    53,  1,      7,      7,2,20080105,2352,-65.6583, 143.0440, 2364,   1600.1,   0.0963,  34.6779,2,  34.6774,2,   222.57,2,   222.68,2,    114.4,2,    32.07,2,     2.24,2,   1.1921,2,   0.6073,2,   0.0852,2,   -0.038,2,    0.001,2
  09AR20071216,  CEAMARC,    53,  1,      6,      6,2,20080105,2352,-65.6583, 143.0440, 2364,   1800.7,  -0.0212,  34.6737,2,  34.6733,2,   226.47,2,   227.19,2,    111.2,2,    31.90,2,     2.24,2,   1.4491,2,   0.7534,2,   0.1076,2,   -0.041,2,    0.001,2
  09AR20071216,  CEAMARC,    53,  1,      5,      5,2,20080105,2352,-65.6583, 143.0440, 2364,   1999.3,  -0.2467,  34.6505,2,  34.6499,2,   239.46,2,   239.02,2,    103.7,2,    31.53,2,     2.21,2,   2.0198,2,   1.0568,2,   0.1461,2,   -0.040,2,    0.001,2
  09AR20071216,  CEAMARC,    53,  1,      4,      4,2,20080105,2352,-65.6583, 143.0440, 2364,   2099.6,  -0.3509,  34.6418,2,  34.6411,2,   242.88,2,   242.63,2,    101.7,2,    31.44,2,     2.18,2,   2.2621,2,   1.1294,2,   0.1735,2,   -0.040,2,    0.001,2
  09AR20071216,  CEAMARC,    53,  1,      3,      3,2,20080105,2352,-65.6583, 143.0440, 2364,   2259.9,  -0.3938,  34.6384,2,  34.6380,2,   245.23,2,   245.01,2,    100.7,2,    31.38,2,     2.20,2,   2.3850,2,   1.2374,2,   0.1824,2,   -0.038,2,    0.001,2
  09AR20071216,  CEAMARC,    53,  1,      2,      2,2,20080105,2352,-65.6583, 143.0440, 2364,   2310.3,  -0.3964,  34.6386,2,-999.0000,9,   245.38,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.041,2,    0.001,2
  09AR20071216,  CEAMARC,    53,  1,      1,      1,2,20080105,2352,-65.6583, 143.0440, 2364,   2310.6,  -0.3961,  34.6386,2,  34.6378,2,   245.38,2,   245.32,2,    101.0,2,    31.29,2,     2.19,2,   2.3935,2,   1.2424,2,   0.1772,2,   -0.039,2,    0.001,2
  09AR20071216,     CASO,    54,  1,     24,     24,2,20080106,0321,-65.5323, 143.1568, 2677,      5.0,  -0.4684,  34.1032,2,  34.0639,4,   347.86,3,   348.23,2,     48.3,2,    27.30,2,     1.69,2,   6.0380,2,   3.0675,2,   0.4810,2,    0.385,2,    3.503,2
  09AR20071216,     CASO,    54,  1,     23,     23,2,20080106,0321,-65.5323, 143.1568, 2677,      4.9,  -0.3678,  34.0721,2,-999.0000,9,  -999.00,5,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.647,2,    3.511,2
  09AR20071216,     CASO,    54,  1,     22,     22,2,20080106,0321,-65.5323, 143.1568, 2677,      4.9,  -0.3675,  34.0683,2,-999.0000,9,  -999.00,5,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.730,2,    3.545,2
  09AR20071216,     CASO,    54,  1,     21,     21,2,20080106,0321,-65.5323, 143.1568, 2677,     30.0,  -0.5876,  34.1142,2,  34.1140,2,   356.10,3,   342.48,2,     50.0,2,    27.41,2,     1.75,2,   5.9349,2,   2.9978,2,   0.4510,2,    2.008,2,    2.672,2
  09AR20071216,     CASO,    54,  1,     20,     20,2,20080106,0321,-65.5323, 143.1568, 2677,     30.0,  -0.5931,  34.1148,2,-999.0000,9,   356.10,3,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    2.044,2,    2.666,2
  09AR20071216,     CASO,    54,  1,     19,     19,2,20080106,0321,-65.5323, 143.1568, 2677,     49.4,  -1.3650,  34.1943,2,  34.1999,2,   323.56,2,   332.80,2,     53.2,2,    28.29,2,     1.90,2,   5.4188,2,   2.7425,2,   0.4363,2,    1.875,2,    2.121,2
  09AR20071216,     CASO,    54,  1,     18,     18,2,20080106,0321,-65.5323, 143.1568, 2677,     98.9,  -1.7545,  34.3802,2,  34.3805,2,   300.77,2,   298.55,2,     76.2,2,    30.36,2,     2.09,2,-999.0000,9,-999.0000,9,-999.0000,9,    0.176,2,    1.057,2
  09AR20071216,     CASO,    54,  1,     17,     17,2,20080106,0321,-65.5323, 143.1568, 2677,    199.8,  -1.5306,  34.4353,2,  34.4338,2,   293.42,2,   291.01,2,     76.5,2,    30.79,2,     2.13,2,-999.0000,9,-999.0000,9,-999.0000,9,    0.046,2,    0.001,2
  09AR20071216,     CASO,    54,  1,     16,     16,2,20080106,0321,-65.5323, 143.1568, 2677,    300.3,  -0.6778,  34.5126,2,  34.5124,2,   267.06,2,   258.29,2,     83.4,2,    31.30,2,     2.16,2,   3.1932,2,   1.6498,2,   0.2540,2,   -0.030,2,    0.001,2
  09AR20071216,     CASO,    54,  1,     15,     15,2,20080106,0321,-65.5323, 143.1568, 2677,    451.6,   0.3373,  34.6239,2,  34.6236,2,   222.18,2,   224.82,2,     92.8,2,    31.42,2,     2.19,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.032,2,    0.001,2
  09AR20071216,     CASO,    54,  1,     14,     14,2,20080106,0321,-65.5323, 143.1568, 2677,    598.8,   0.6261,  34.6715,2,  34.6713,2,   210.39,2,   210.69,2,    102.7,2,    31.73,2,     2.21,2,   1.0010,2,   0.5175,2,   0.0821,2,   -0.031,2,    0.001,2
  09AR20071216,     CASO,    54,  1,     13,     13,2,20080106,0321,-65.5323, 143.1568, 2677,    798.8,   0.6332,  34.6867,2,  34.6868,2,   209.81,2,   210.47,2,    109.9,2,    32.01,2,     2.24,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.035,2,    0.001,2
  09AR20071216,     CASO,    54,  1,     12,     12,2,20080106,0321,-65.5323, 143.1568, 2677,    999.5,   0.5000,  34.6854,2,  34.6854,2,   211.85,2,   213.77,2,    114.3,2,    32.17,2,     2.24,2,   0.6517,2,   0.3340,2,   0.0494,2,   -0.034,2,    0.001,2
  09AR20071216,     CASO,    54,  1,     11,     11,2,20080106,0321,-65.5323, 143.1568, 2677,   1200.6,   0.3699,  34.6803,2,  34.6803,2,   215.19,2,   214.26,2,    115.3,2,    32.44,2,     2.26,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.036,2,    0.001,2
  09AR20071216,     CASO,    54,  1,     10,     10,2,20080106,0321,-65.5323, 143.1568, 2677,   1400.9,   0.3098,  34.6826,2,  34.6825,2,   216.25,2,   215.99,2,    117.4,2,    32.59,2,     2.26,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.037,2,    0.001,2
  09AR20071216,     CASO,    54,  1,      9,      9,2,20080106,0321,-65.5323, 143.1568, 2677,   1598.7,   0.2272,  34.6822,2,  34.6819,2,   219.10,2,   220.16,2,    117.4,2,    32.41,2,     2.26,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.039,2,    0.001,2
  09AR20071216,     CASO,    54,  1,      8,      8,2,20080106,0321,-65.5323, 143.1568, 2677,   1800.4,   0.1262,  34.6781,2,  34.6780,2,   222.35,2,   221.94,2,    115.3,2,    32.28,2,     2.25,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.037,2,    0.001,2
  09AR20071216,     CASO,    54,  1,      7,      7,2,20080106,0321,-65.5323, 143.1568, 2677,   2101.4,   0.0107,  34.6754,2,  34.6750,2,   226.97,2,   227.54,2,    111.1,2,    32.23,2,     2.24,2,   1.4783,2,   0.7580,2,   0.1075,2,   -0.040,2,    0.001,2
  09AR20071216,     CASO,    54,  1,      6,      6,2,20080106,0321,-65.5323, 143.1568, 2677,   2300.5,  -0.2140,  34.6598,2,  34.6584,2,   241.05,2,   237.62,2,    106.7,2,    31.97,2,     2.21,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.039,2,    0.001,2
  09AR20071216,     CASO,    54,  1,      5,      5,2,20080106,0321,-65.5323, 143.1568, 2677,   2399.5,  -0.2694,  34.6548,2,  34.6540,2,   242.48,2,   242.10,2,    105.1,2,    31.81,2,     2.21,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.043,2,    0.001,2
  09AR20071216,     CASO,    54,  1,      4,      4,2,20080106,0321,-65.5323, 143.1568, 2677,   2550.1,  -0.3111,  34.6524,2,  34.6517,2,   243.14,2,   242.45,2,    104.2,2,    31.59,2,     2.20,2,   2.2162,2,   1.1497,2,   0.1637,2,   -0.043,2,    0.001,2
  09AR20071216,     CASO,    54,  1,      3,      3,2,20080106,0321,-65.5323, 143.1568, 2677,   2651.3,  -0.3403,  34.6495,2,  34.6493,2,   244.90,2,   244.10,2,    103.3,2,    31.61,2,     2.21,2,   2.3018,2,   1.1898,2,   0.1686,2,   -0.042,2,    0.001,2
  09AR20071216,     CASO,    54,  1,      2,      2,2,20080106,0321,-65.5323, 143.1568, 2677,   2704.8,  -0.3273,  34.6513,2,  34.6507,2,   243.78,2,   243.63,2,    103.6,2,    31.65,2,     2.21,2,   2.3329,2,   1.2033,2,   0.1710,2,   -0.036,2,    0.001,2
  09AR20071216,     CASO,    54,  1,      1,      1,2,20080106,0321,-65.5323, 143.1568, 2677,   2704.3,  -0.3257,  34.6516,2,-999.0000,9,   243.78,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.039,2,    0.001,2
  09AR20071216,     CASO,    55,  1,     24,     24,2,20080106,0725,-65.2498, 143.0367, 3023,      5.5,   0.0735,  33.7816,2,  33.7759,2,   350.09,2,   349.58,2,     40.4,2,    27.40,2,     1.77,2,   0.0000,4,   0.0000,4,   0.0000,4,    0.603,2,    2.462,2
  09AR20071216,     CASO,    55,  1,     23,     23,2,20080106,0725,-65.2498, 143.0367, 3023,     24.9,   0.1246,  33.8186,2,-999.0000,9,   348.98,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.525,2,    1.957,2
  09AR20071216,     CASO,    55,  1,     22,     22,2,20080106,0725,-65.2498, 143.0367, 3023,     24.8,   0.1183,  33.8167,2,-999.0000,9,   348.98,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.520,2,    1.960,2
  09AR20071216,     CASO,    55,  1,     21,     21,2,20080106,0725,-65.2498, 143.0367, 3023,     25.1,   0.0915,  33.7937,2,  33.7968,2,   348.25,2,   349.84,2,     40.6,2,    27.35,2,     1.80,2,   6.4994,2,   3.2763,2,   0.5173,2,    0.580,2,    1.927,2
  09AR20071216,     CASO,    55,  1,     20,     20,2,20080106,0725,-65.2498, 143.0367, 3023,     60.6,  -1.4217,  34.1218,2,  34.1197,2,   331.39,2,   332.56,2,     48.9,2,    28.69,2,     1.95,2,   5.4945,2,   2.7663,2,   0.4314,2,    1.378,2,    1.254,2
  09AR20071216,     CASO,    55,  1,     19,     19,2,20080106,0725,-65.2498, 143.0367, 3023,     60.5,  -1.4239,  34.1221,2,-999.0000,9,   331.39,2,  -999.00,9,     48.8,2,    28.68,2,     1.94,2,-999.0000,9,-999.0000,9,-999.0000,9,    1.399,2,    1.265,2
  09AR20071216,     CASO,    55,  1,     18,     18,2,20080106,0725,-65.2498, 143.0367, 3023,    101.0,  -0.8491,  34.4019,2,  34.4005,2,   270.82,2,   269.26,2,     68.6,2,    31.35,2,     2.17,2,   3.7271,2,   1.9198,2,   0.2978,2,    0.598,2,    0.317,2
  09AR20071216,     CASO,    55,  1,     17,     17,2,20080106,0725,-65.2498, 143.0367, 3023,    191.1,   0.0340,  34.5484,2,  34.5481,2,   237.76,2,   237.08,2,     82.6,2,    31.83,2,     2.21,2,   2.4607,2,   1.2914,2,   0.1921,2,   -0.020,2,    0.001,2
  09AR20071216,     CASO,    55,  1,     16,     16,2,20080106,0725,-65.2498, 143.0367, 3023,    302.6,   0.5359,  34.6189,2,  34.6172,2,   236.47,2,   225.61,2,     87.0,2,    31.65,2,     2.19,2,   0.0000,4,   0.0000,4,   0.0000,4,   -0.032,2,    0.001,2
  09AR20071216,     CASO,    55,  1,     15,     15,2,20080106,0725,-65.2498, 143.0367, 3023,    451.6,   0.5773,  34.6449,2,  34.6456,2,   218.66,2,   219.56,2,     92.4,2,    31.34,2,     2.19,2,   1.4052,2,   0.7343,2,   0.1082,2,   -0.031,2,    0.001,2
  09AR20071216,     CASO,    55,  1,     14,     14,2,20080106,0725,-65.2498, 143.0367, 3023,    650.9,   0.7196,  34.6788,2,  34.6780,2,   210.51,2,   212.56,2,    100.9,2,    31.82,2,     2.22,2,   0.0000,4,   0.0000,4,   0.0000,4,   -0.032,2,    0.001,2
  09AR20071216,     CASO,    55,  1,     13,     13,2,20080106,0725,-65.2498, 143.0367, 3023,    851.5,   0.7302,  34.6929,2,  34.6350,4,   208.73,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.033,2,    0.001,2
  09AR20071216,     CASO,    55,  1,     12,     12,2,20080106,0725,-65.2498, 143.0367, 3023,    999.4,   0.6475,  34.6930,2,  34.6933,2,   209.45,2,   208.00,2,    112.9,2,    32.34,2,     2.25,2,   0.5607,2,   0.2864,2,   0.0432,2,   -0.032,2,    0.001,2
  09AR20071216,     CASO,    55,  1,     11,     11,2,20080106,0725,-65.2498, 143.0367, 3023,   1200.4,   0.5425,  34.6907,2,  34.6909,2,   211.04,2,   211.25,2,    116.5,2,    32.34,2,     2.26,2,   0.5357,2,   0.2705,2,   0.0362,2,   -0.036,2,    0.001,2
  09AR20071216,     CASO,    55,  1,     10,     10,2,20080106,0725,-65.2498, 143.0367, 3023,   1401.4,   0.3981,  34.6846,2,  34.6847,2,   213.38,2,   213.25,2,    117.3,2,    32.41,2,     2.25,2,   0.7208,2,   0.3656,2,   0.0443,2,   -0.037,2,    0.001,2
  09AR20071216,     CASO,    55,  1,      9,      9,2,20080106,0725,-65.2498, 143.0367, 3023,   1598.8,   0.3150,  34.6845,2,  34.6837,2,   214.83,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,   -0.035,2,    0.001,2
  09AR20071216,     CASO,    55,  1,      8,      8,2,20080106,0725,-65.2498, 143.0367, 3023,   1799.5,   0.2386,  34.6834,2,  34.6831,2,   217.45,2,   219.21,2,    118.3,2,    32.36,2,     2.26,2,   0.8801,2,   0.4534,2,   0.0639,2,   -0.039,2,    0.001,2
  09AR20071216,     CASO,    55,  1,      7,      7,2,20080106,0725,-65.2498, 143.0367, 3023,   2001.9,   0.1571,  34.6824,2,  34.6823,2,   221.28,2,   220.46,2,    117.0,2,    32.30,2,     2.26,2,   1.0181,2,   0.5200,2,   0.0702,2,   -0.038,2,    0.001,2
  09AR20071216,     CASO,    55,  1,      6,      6,2,20080106,0725,-65.2498, 143.0367, 3023,   2202.4,   0.0831,  34.6798,2,  34.6794,2,   225.25,2,   225.85,2,    117.0,2,    32.24,2,     2.26,2,   1.1535,2,   0.5856,2,   0.0869,2,   -0.036,2,    0.001,2
  09AR20071216,     CASO,    55,  1,      5,      5,2,20080106,0725,-65.2498, 143.0367, 3023,   2399.0,   0.0059,  34.6762,2,  34.6756,2,   229.59,2,   228.37,2,    120.6,2,    32.31,2,     2.26,2,   1.1755,2,   0.5878,2,   0.0000,3,   -0.040,2,    0.001,2
  09AR20071216,     CASO,    55,  1,      4,      4,2,20080106,0725,-65.2498, 143.0367, 3023,   2599.5,  -0.0784,  34.6743,2,  34.6739,2,   234.05,2,   233.11,2,    108.8,2,    32.01,2,     2.24,2,   1.7181,2,   0.8900,2,   0.1195,2,   -0.038,2,    0.001,2
  09AR20071216,     CASO,    55,  1,      3,      3,2,20080106,0725,-65.2498, 143.0367, 3023,   2799.5,  -0.1751,  34.6727,2,  34.6717,2,   238.11,2,   238.50,2,    107.2,2,    31.96,2,     2.24,2,   2.0216,2,   1.0338,2,   0.1389,2,   -0.041,2,    0.001,2
  09AR20071216,     CASO,    55,  1,      2,      2,2,20080106,0725,-65.2498, 143.0367, 3023,   3003.2,  -0.3512,  34.6531,2,  34.6529,2,   241.94,2,   240.93,2,    102.8,2,    31.79,2,     2.21,2,   2.4367,2,   1.2478,2,   0.1907,2,   -0.040,2,    0.001,2
  09AR20071216,     CASO,    55,  1,      1,      1,2,20080106,0725,-65.2498, 143.0367, 3023,   3059.7,  -0.2951,  34.6631,2,  34.6621,2,   244.32,2,   247.31,2,    103.4,2,    31.65,2,     2.22,2,   2.3720,2,   1.2122,2,   0.1656,2,   -0.039,2,    0.001,2
  09AR20071216,     CASO,    56,  1,     24,     24,2,20080106,1150,-65.0103, 143.4938, 3256,      5.2,   0.1325,  33.8160,2,  34.3543,4,   353.93,2,   353.18,2,     37.7,2,    28.10,2,     1.84,2,   6.5712,2,   3.2785,2,   0.4907,2,    0.511,2,    1.007,2
  09AR20071216,     CASO,    56,  1,     23,     23,2,20080106,1150,-65.0103, 143.4938, 3256,     29.4,  -0.0649,  33.8141,2,-999.0000,9,   350.79,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.617,2,    0.343,2
  09AR20071216,     CASO,    56,  1,     22,     22,2,20080106,1150,-65.0103, 143.4938, 3256,     29.4,  -0.0613,  33.8141,2,-999.0000,9,   350.79,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    0.610,2,    0.338,2
  09AR20071216,     CASO,    56,  1,     21,     21,2,20080106,1150,-65.0103, 143.4938, 3256,     29.4,  -0.0558,  33.8141,2,  33.8150,2,   350.79,2,   350.36,2,     37.8,2,    28.03,2,     1.85,2,   6.4898,2,   3.2770,2,   0.4835,2,    0.610,2,    0.314,2
  09AR20071216,     CASO,    56,  1,     20,     20,2,20080106,1150,-65.0103, 143.4938, 3256,     60.1,  -1.4389,  34.1498,2,  34.1488,2,   313.50,2,   313.55,2,     49.7,2,    29.92,2,     2.05,2,   5.0823,2,   2.6142,2,   0.4141,2,    0.770,2,    0.001,2
  09AR20071216,     CASO,    56,  1,     19,     19,2,20080106,1150,-65.0103, 143.4938, 3256,    100.3,   0.1785,  34.4544,2,  34.4548,2,   236.24,2,   235.15,2,     73.2,2,    32.82,2,     2.27,2,-999.0000,9,-999.0000,9,-999.0000,9,    0.412,2,    0.001,2
  09AR20071216,     CASO,    56,  1,     18,     18,2,20080106,1150,-65.0103, 143.4938, 3256,    150.5,   1.1683,  34.6178,2,  34.6166,2,   201.06,2,   201.59,2,     84.0,2,    32.90,2,     2.26,2,   1.4222,2,   0.7334,2,   0.1073,2,   -0.019,2,    0.001,2
  09AR20071216,     CASO,    56,  1,     17,     17,2,20080106,1150,-65.0103, 143.4938, 3256,    200.1,   1.4247,  34.6666,2,  34.6650,2,   193.82,2,   194.72,2,     86.9,2,    32.59,2,     2.26,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.033,2,    0.001,2
  09AR20071216,     CASO,    56,  1,     16,     16,2,20080106,1150,-65.0103, 143.4938, 3256,    400.0,   1.4288,  34.7111,2,  34.7115,2,   198.93,2,   198.14,2,     91.7,2,    31.56,2,     2.21,2,   0.5986,2,   0.3016,2,   0.0380,2,   -0.030,2,    0.001,2
  09AR20071216,     CASO,    56,  1,     15,     15,2,20080106,1150,-65.0103, 143.4938, 3256,    597.8,   1.2703,  34.7187,2,  34.7188,2,   203.26,2,   203.18,2,     97.3,2,    31.33,2,     2.19,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.029,2,    0.001,2
  09AR20071216,     CASO,    56,  1,     14,     14,2,20080106,1150,-65.0103, 143.4938, 3256,    801.6,   1.1206,  34.7188,2,  34.7188,2,   205.36,2,   204.43,2,    103.5,2,    31.34,2,     2.21,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.033,2,    0.001,2
  09AR20071216,     CASO,    56,  1,     13,     13,2,20080106,1150,-65.0103, 143.4938, 3256,    999.2,   0.9623,  34.7132,2,  34.7133,2,   206.95,2,   209.08,2,    108.9,2,    31.45,2,     2.24,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.034,2,    0.001,2
  09AR20071216,     CASO,    56,  1,     12,     12,2,20080106,1150,-65.0103, 143.4938, 3256,   1199.3,   0.8018,  34.7066,2,  34.7062,2,   209.28,2,   208.00,2,    113.7,2,    31.98,2,     2.26,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.035,2,    0.001,2
  09AR20071216,     CASO,    56,  1,     11,     11,2,20080106,1150,-65.0103, 143.4938, 3256,   1399.2,   0.6120,  34.6960,2,  34.6956,2,   211.72,2,   210.52,2,    117.9,2,    32.26,2,     2.26,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.036,2,    0.001,2
  09AR20071216,     CASO,    56,  1,     10,     10,2,20080106,1150,-65.0103, 143.4938, 3256,   1600.9,   0.4869,  34.6919,2,  34.6917,2,   214.60,2,   214.47,2,    121.3,2,    32.32,2,     2.28,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.036,2,    0.001,2
  09AR20071216,     CASO,    56,  1,      9,      9,2,20080106,1150,-65.0103, 143.4938, 3256,   1797.4,   0.3624,  34.6877,2,  34.6872,2,   217.40,2,   217.55,2,    124.6,2,    32.57,2,     2.29,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.037,2,    0.001,2
  09AR20071216,     CASO,    56,  1,      8,      8,2,20080106,1150,-65.0103, 143.4938, 3256,   2000.3,   0.2704,  34.6852,2,  34.6852,2,   220.43,2,   222.85,2,    127.1,2,    32.41,2,     2.31,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.035,2,    0.001,2
  09AR20071216,     CASO,    56,  1,      7,      7,2,20080106,1150,-65.0103, 143.4938, 3256,   2200.4,   0.1816,  34.6817,2,  34.6813,2,   222.88,2,   223.42,2,    125.5,2,    32.42,2,     2.30,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.039,2,    0.001,2
  09AR20071216,     CASO,    56,  1,      6,      6,2,20080106,1150,-65.0103, 143.4938, 3256,   2399.3,   0.1024,  34.6790,2,  34.6782,2,   225.93,2,   224.60,2,    125.2,2,    32.30,2,     2.30,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.037,2,    0.001,2
  09AR20071216,     CASO,    56,  1,      5,      5,2,20080106,1150,-65.0103, 143.4938, 3256,   2600.8,   0.0214,  34.6757,2,  34.6744,2,   228.99,2,   230.63,2,    125.7,2,    32.31,2,     2.30,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.039,2,    0.001,2
  09AR20071216,     CASO,    56,  1,      4,      4,2,20080106,1150,-65.0103, 143.4938, 3256,   2797.4,  -0.0660,  34.6723,2,  34.6715,2,   232.41,2,   231.10,2,    121.5,2,    32.08,2,     2.28,2,-999.0000,9,-999.0000,9,-999.0000,9,   -0.040,2,    0.001,2
  09AR20071216,     CASO,    56,  1,      3,      3,2,20080106,1150,-65.0103, 143.4938, 3256,   2996.3,  -0.1293,  34.6717,2,  34.6701,2,   236.01,2,   236.06,2,    113.1,2,    31.81,2,     2.25,2,   1.9399,2,   0.9788,2,   0.1346,2,   -0.041,2,    0.001,2
  09AR20071216,     CASO,    56,  1,      2,      2,2,20080106,1150,-65.0103, 143.4938, 3256,   3254.3,  -0.2327,  34.6699,2,  34.6688,2,   240.42,2,   238.84,2,    106.7,2,    31.57,2,     2.24,2,   2.2304,2,   1.1594,2,   0.1621,2,   -0.038,2,    0.001,2
  09AR20071216,     CASO,    56,  1,      1,      1,2,20080106,1150,-65.0103, 143.4938, 3256,   3315.4,  -0.2423,  34.6682,2,  34.6668,2,   240.99,2,   242.06,2,    106.7,2,    31.82,2,     2.24,2,   2.3079,2,   1.1810,2,   0.1572,2,   -0.038,2,    0.001,2
  09AR20071216,     CASO,    57,  1,     24,     24,2,20080106,1534,-64.7847, 143.6487, 3405,      7.9,   0.2470,  33.7284,2,  33.7294,2,   353.01,2,   350.34,2,     32.0,2,    26.57,2,     1.71,2,   6.4639,2,   3.2515,2,   0.5005,2,    1.553,2,    1.848,2
  09AR20071216,     CASO,    57,  1,     23,     23,2,20080106,1534,-64.7847, 143.6487, 3405,      7.8,   0.2472,  33.7284,2,-999.0000,9,   353.01,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    1.573,2,    1.844,2
  09AR20071216,     CASO,    57,  1,     22,     22,2,20080106,1534,-64.7847, 143.6487, 3405,      7.8,   0.2470,  33.7286,2,-999.0000,9,   353.01,2,  -999.00,9,   -999.0,9,  -999.00,9,  -999.00,9,-999.0000,9,-999.0000,9,-999.0000,9,    1.555,2,    1.835,2
  09AR20071216,     CASO,    57,  1,     21,     21,2,20080106,1534,-64.7847, 143.6487, 3405,     29.2,   0.1210,  33.7336,2,  33.7317,2,   349.01,2,   351.81,2,     31.9,2,    26.53,2,     1.72,2,   6.5032,2,   3.2667,2,   0.5389,2,    1.760,2,    1.472,2
  09AR20071216,     CASO,    57,  1,     20,     20,2,20080106,1534,-64.7847, 143.6487, 3405,     59.8,  -1.5635,  34.0846,2,  34.0712,2,   318.49,2,   317.66,2,     44.8,2,    29.77,2,     2.08,2,   5.4145,2,   2.7231,2,   0.4274,2,    1.918,2,    0.545,2
  09AR20071216,     CASO,    57,  1,     19,     19,2,20080106,1534,-64.7847, 143.6487, 3405,     99.5,  -0.1982,  34.3570,2,  34.3478,2,   253.75,2,   255.67,2,     64.5,2,    32.09,2,     2.23,2,   3.3802,2,   1.7733,2,   0.2587,2,    0.544,2,    0.001,2
