BOTTLE,20160220CCHSIOCBG
# removed leg 2 stations 127 - 250
# changed flag to 9 for fill value at 73-2-19-19, 122-1-7-7, and 122-1-5-37 for DELC14
# BOTTLE,20160211PRINUNIVRMK
# 12/17/15 revised H3 data from Jenkins 
# 9/18/14 Added Jenkins tritium data 
# 9/17/14 Added Jenkins helium and neon data after averaging one duplicate 
# BOTTLE,20120509CCHDOSIOCBG 
# code : Justin Fields merge_exchange.rb  
# original HYD file: /data/co2clivar/pacific/p06/p06_318M20091121/original/2012.05.09_DOC_cberys/processing/exchange/orig_hy1.csv  2012-05-09 
#  merged DOC  
# BOTTLE,20110720CCHDOSIOCBG 
#  CHLORA units changed from 'UG/KG' to 'UGM/L' 
# BOTTLE,20110718CCHDOSIOCBG 
# code : Justin Fields merge_exchange.rb  
# original HYD file: /data/co2clivar/pacific/p06/p06_318M20091121/original/2011.07.18_talk-ph_cberys/original_hy1.csv  2011-07-18 
#  merged TCARBN  
# BOTTLE,20110610CCHDOSIOCBG 
# code : Justin Fields merge_exchange.rb 
# original HYD file: /data/co2clivar/pacific/p06/p06_318M20091121/original/201106006_p06_2009_ph-cfc_merge_cberys/p06_original_merged_hy1.csv  2011-06- 
#  merged ALKALI, PH, SF6, CFC-12, CFC-11  
# BOTTLE,20100913CCHDOSIOCBG 
# code: copy_exchange_bot.rb (J. Fields) 
# citations added by A. Barna 
# BOTTLE,20100308DBK 
# BOTTLE,20100210ODF 
#  Data provided by: 
#  PARAMETER/PROGRAM        Affiliation    PI               email 
#  -----------------------  -------------  ---------------  ------------------------------- 
#  CTDO/Rosette, NUTs, O2,  UCSD/SIO       James H. Swift   jswift@ucsd.edu 
#    SAL, Data Processing 
#  CO2-Alkalinity, pH       UM/RSMAS       Frank Millero    fmillero@rsmas.miami.edu 
#  CO2-DIC/Underway pCO2    NOAA/AOML      Rik Wanninkhof   Rik.Wanninkhof@noaa.gov 
#  CFCs                     UM/RSMAS       Rana Fine        rfine@rsmas.miami.edu 
#                           U. Washington  Mark War         nermwarner@ocean.washington.edu 
#  Helium/Tritium           WHOI           William Jenkins  wjenkins@whoi.edu 
#  DOC/TDN                  UM/RSMAS       Craig Carlson    carlson@lifesci.ucsb.edu 
#  13C/14C                  WHOI           Ann McNichol     amcnichol@whoi.edu 
#                           Princeton      Robert Key       key@Princeton.EDU 
#  Trace Elements           UHawaii        Chris Measures   chrism@soest.hawaii.edu 
#    (Leg 1 only)           FSU            Bill Landing     landing@ocean.fsu.edu 
#  ADCP/LADCP               UHawaii        Eric Firing      efiring@soest.hawaii.edu 
#  APEX and Iridium Floats  CSIRO          Anne Thresher    Ann.Thresher@csiro.au 
#  Transmissometer          TAMU           Wilf Gardner     wgardner@tamu.edu 
#  CDOM                     UCSB           Norm Nelson      norm@icess.ucsb.edu 
#                           UCSB           Craig Carlson    carlson@lifesci.ucsb.edu 
#  Isotopic Composition of  U. Mass.       Mark Altabet     maltabet@umassd.edu 
#    Nitrate 
#  Following American Geophysical Union recommendations, 
#  the data should be cited as: data provider(s), cruise name  
#  or cruise ID, data file name(s) CLIVAR and Carbon Hydrographic 
#  Data Office, La Jolla, CA USA," and data file date. For further 
#  information", please contact one of the parties listed above or 
#  cchdo@ucsd.edu. Users are also requested to acknowledge the 
#  NSF/NOAA-funded U.S. Repeat Hydrography Program in publications 
#  resulting from their use. 
  318M20091121,   P06,    80,  2,     30,     30,2,20091213,0536,-32.4999,-176.7497, 5996,    200.2,  15.0984,  35.3974,  35.3971,2,    222.7,2,    221.6,2,     1.58,2,     4.62,2,     0.01,2,     0.45,2,    2.560,2,    1.456,2, -999.000,1,    1.269,2,   2088.2,2,   2323.8,2,-999.0000,9,  -999.00,     53.2,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     68.4,   2,      3.1,     0.98,2,  15.0678,  15.0969,2
  318M20091121,   P06,    80,  2,     29,     29,2,20091213,0533,-32.4999,-176.7497, 5996,    251.5,  13.8263,  35.2300,  35.2231,2,    204.6,2,    204.6,2,     2.69,2,     9.00,2,     0.01,2,     0.71,2,    2.616,6,    1.448,6, -999.000,1,   1.1815,6,   2108.0,2,   2316.0,2,   7.8499,3,    25.00,     51.7,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     62.6,   2,      3.4,     0.97,2,  13.7901,  13.8290,2
  318M20091121,   P06,    80,  2,     28,     28,2,20091213,0530,-32.4999,-176.7497, 5996,    301.9,  13.0770,  35.1522,  35.1509,2,    206.7,2,    205.9,2,     3.04,2,    10.09,2,     0.01,2,     0.77,2,    2.679,2,    1.489,2, -999.000,1,    1.132,2,   2113.7,2,   2313.0,2,-999.0000,9,  -999.00,   -999.0,5, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     61.1,   2,      4.3,     0.98,2,  13.0351,  13.0764,2
  318M20091121,   P06,    80,  2,     27,     27,2,20091213,0527,-32.4999,-176.7497, 5996,    353.6,  12.2437,  35.0503,  35.0537,2,    207.0,2,    207.8,2,     3.58,2,    11.71,2,     0.01,2,     0.88,2,    2.728,2,    1.514,2, -999.000,1,     1.07,2,   2120.0,2,   2307.9,2,   7.8269,3,    25.00,   -999.0,5, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     56.0,   2,      2.9,     0.98,2,  12.1966,  12.2582,2
  318M20091121,   P06,    80,  2,     26,     26,2,20091213,0524,-32.4999,-176.7497, 5996,    404.0,  11.2409,  34.8989,  34.9008,2,    203.5,2,    204.6,2,     4.31,2,    14.19,2,     0.00,2,     1.03,2,    2.746,2,    1.466,2, -999.000,1,    0.847,2,   2126.5,2,   2302.0,2,-999.0000,9,  -999.00,     45.2,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     46.1,   2,      3.4,     1.02,2,  11.1900,  11.2440,2
  318M20091121,   P06,    80,  2,     25,     25,2,20091213,0521,-32.4999,-176.7497, 5996,    503.9,   9.0293,  34.6174,  34.6162,2,    210.6,2,    211.8,2,     5.99,2,    18.82,2,     0.00,2,     1.32,2,    2.741,2,    1.382,2, -999.000,1,    0.592,2,   2136.5,2,   2289.7,2,   7.7410,4,    25.00,     38.9,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     24.4,   2,      2.9,     1.14,2,   8.9737,   9.0281,2
  318M20091121,   P06,    80,  2,     24,     24,2,20091213,0517,-32.4999,-176.7497, 5996,    605.1,   7.8215,  34.4775,  34.4760,2,    221.5,2,    221.7,2,     6.91,2,    21.03,2,     0.00,2,     1.47,2,    2.709,2,    1.358,2, -999.000,1,    0.484,2,   2141.4,2,   2285.2,2,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,     23.4,   2,      3.2,     1.20,2,   7.7599,   7.8194,2
  318M20091121,   P06,    80,  2,     23,     23,2,20091213,0514,-32.4999,-176.7497, 5996,    705.0,   7.2421,  34.4584,  34.4569,2,    216.8,2,    217.6,2,    10.88,2,    23.02,2,     0.00,2,     1.59,2,    2.178,2,    1.083,2, -999.000,1,    0.364,2,   2149.9,2,   2288.3,2,   7.7489,3,    25.00,     40.9,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,      0.7,   2,      3.1,     1.19,2,   7.1730,   7.2401,2
  318M20091121,   P06,    80,  2,     22,     22,2,20091213,0511,-32.4999,-176.7497, 5996,    806.0,   6.4283,  34.3907,  34.3901,2,    215.3,2,    218.0,2,    13.71,2,    24.90,2,     0.00,2,     1.73,2,    1.663,2,    0.808,2, -999.000,1,    0.233,2,   2155.8,2,   2288.5,2,   7.7103,3,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,    -12.7,   2,      3.1,     1.23,2,   6.3537,   6.4332,2
  318M20091121,   P06,    80,  2,     21,     21,2,20091213,0508,-32.4999,-176.7497, 5996,    907.9,   5.7511,  34.3572,  34.3566,2,    212.3,2,    211.4,2,    18.47,2,    26.99,2,     0.00,2,     1.87,2,    1.087,2,    0.536,2, -999.000,1,    0.093,2,   2163.9,2,   2291.9,6,   7.6646,3,    25.00,     39.8,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,    -53.2,   2,      2.6,     1.18,2,   5.6711,   5.7500,2
  318M20091121,   P06,    80,  2,     20,     20,2,20091213,0504,-32.4999,-176.7497, 5996,   1008.6,   5.0949,  34.3611,  34.3605,2,    200.6,2,    199.2,2,    27.47,2,    29.18,2,     0.00,2,     2.02,2,    0.661,2,    0.331,2, -999.000,1,        0,2,   2185.1,6,   2297.1,2,   7.6624,3,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,    -77.1,   2,      2.6,     1.03,2,   5.0103,   5.0975,2
  318M20091121,   P06,    80,  2,     19,     19,2,20091213,0500,-32.4999,-176.7497, 5996,   1109.3,   4.5339,  34.3836,  34.3835,2,    189.9,2,    188.9,2,    37.28,2,    30.82,2,     0.00,2,     2.14,2,    0.398,2,    0.210,2, -999.000,1,        0,2,   2203.1,2,   2309.9,2,   7.7355,4,    25.00,     37.3,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -101.0,   2,      2.4,     0.92,2,   4.4447,   4.5329,2
  318M20091121,   P06,    80,  2,     18,     18,2,20091213,0455,-32.4999,-176.7497, 5996,   1312.3,   3.5249,  34.4520,  34.4520,2,    173.0,2,    173.4,2,    59.04,2,    33.17,2,     0.00,2,     2.32,2,    0.112,2,    0.066,2, -999.000,1,        0,2,   2234.3,2,   2331.3,2,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -142.1,   2,      2.5,     0.73,2,   3.4274,   3.5247,2
  318M20091121,   P06,    80,  2,     17,     17,2,20091213,0449,-32.4999,-176.7497, 5996,   1565.3,   2.8818,  34.5383,  34.5373,2,    159.9,2,    160.9,2,    81.39,2,    34.22,2,     0.00,2,     2.41,2,    0.029,2,    0.019,2, -999.000,1,        0,2,   2263.5,2,   2355.1,2,-999.0000,9,  -999.00,     38.7,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -170.5,   2,      3.0,     0.50,2,   2.7700,   2.8832,2
  318M20091121,   P06,    80,  2,     16,     16,2,20091213,0444,-32.4999,-176.7497, 5996,   1818.7,   2.5513,  34.5946,  34.5948,2,    153.3,2,    153.3,2,    99.15,2,    34.68,2,     0.00,2,     2.45,2,    0.016,2,    0.014,2, -999.000,1,        0,2,   2284.7,2,   2374.8,2,   7.5702,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -195.3,   2,      3.1,     0.41,2,   2.4223,   2.5505,2
  318M20091121,   P06,    80,  2,     15,     15,2,20091213,0440,-32.4999,-176.7497, 5996,   1919.1,   2.4745,  34.6052,  34.6054,2,    150.4,2,    150.1,2,   104.68,2,    35.00,2,     0.00,2,     2.47,2,    0.019,2,    0.015,2, -999.000,1,        0,2,   2292.0,2,   2381.2,2,-999.0000,9,  -999.00,     37.7,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -199.5,   2,      2.3,     0.38,2,   2.3379,   2.4737,2
  318M20091121,   P06,    80,  2,     14,     14,2,20091213,0435,-32.4999,-176.7497, 5996,   2122.4,   2.3485,  34.6204,  34.6204,2,    148.8,2,    148.7,2,   110.61,2,    35.14,2,     0.00,2,     2.49,2,    0.014,2,    0.011,2, -999.000,1,        0,2,   2297.0,2,   2389.8,2,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -208.0,   2,      2.3,     0.35,2,   2.1961,   2.3485,2
  318M20091121,   P06,    80,  2,     13,     13,2,20091213,0428,-32.4999,-176.7497, 5996,   2427.3,   2.1835,  34.6378,  34.6380,2,    147.8,2,    147.8,2,   117.35,2,    35.28,2,     0.00,2,     2.49,2,    0.010,2,    0.010,2, -999.000,1,        0,2,   2302.9,2,   2396.6,2,   7.5414,3,    25.00,     37.7,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -214.8,   2,      2.3,     0.31,2,   2.0065,   2.1827,2
  318M20091121,   P06,    80,  2,     12,     12,2,20091213,0421,-32.4999,-176.7497, 5996,   2730.5,   2.0151,  34.6527,  34.6528,2,    148.2,2,    147.8,2,   123.90,2,    35.41,2,     0.00,2,     2.50,2,    0.010,2,    0.009,2, -999.000,1,        0,2,   2310.5,2,   2406.2,2,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -218.4,   2,      2.6,     0.29,2,   1.8131,   2.0146,2
  318M20091121,   P06,    80,  2,     11,     11,2,20091213,0414,-32.4999,-176.7497, 5996,   3037.8,   1.8401,  34.6750,  34.6754,2,    156.6,2,    157.4,2,   123.49,2,    34.67,2,     0.00,2,     2.44,2,    0.012,2,    0.011,2, -999.000,1,        0,2,   2303.8,2,   2399.0,2,-999.0000,9,  -999.00,     38.0,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -211.9,   2,      2.3,     0.30,2,   1.6121,   1.8397,2
  318M20091121,   P06,    80,  2,     10,     10,2,20091213,0407,-32.4999,-176.7497, 5996,   3345.8,   1.6973,  34.7165,  34.7166,2,    186.2,2,    186.5,2,   105.57,2,    31.84,2,     0.00,2,     2.24,2,    0.042,2,    0.027,2, -999.000,1,        0,2,   2265.4,2,   2369.0,2,   7.6135,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -172.4,   2,      2.9,     0.47,2,   1.4417,   1.6972,2
  318M20091121,   P06,    80,  2,      9,      9,2,20091213,0401,-32.4999,-176.7497, 5996,   3653.9,   1.4656,  34.7225,  34.7229,2,    195.9,2,    196.1,2,   107.73,2,    31.42,2,     0.00,2,     2.20,2,    0.045,2,    0.027,2, -999.000,1,        0,2,   2262.0,2,   2365.0,2,-999.0000,9,  -999.00,     38.5,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -164.6,   2,      2.3,     0.56,2,   1.1842,   1.4662,2
  318M20091121,   P06,    80,  2,      8,      8,2,20091213,0354,-32.4999,-176.7497, 5996,   3959.0,   1.2552,  34.7190,  34.7190,2,    201.6,2,    201.8,2,   112.70,2,    31.47,2,     0.00,2,     2.20,2,    0.079,2,    0.049,2, -999.000,1,        0,2,   2260.6,2,   2364.9,2,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -160.4,   2,      2.7,     0.55,2,   0.9473,   1.2548,2
  318M20091121,   P06,    80,  2,      7,      7,2,20091213,0346,-32.4999,-176.7497, 5996,   4268.3,   1.1148,  34.7141,  34.7141,2,    204.6,2,    204.7,2,   117.05,2,    31.51,2,     0.00,2,     2.20,2,    0.073,2,    0.039,2, -999.000,1,        0,2,   2261.4,2,   2366.9,2,   7.6180,2,    25.00,     40.7,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -161.7,   2,      2.5,     0.48,2,   0.7774,   1.1150,2
  318M20091121,   P06,    80,  2,      6,      6,2,20091213,0340,-32.4999,-176.7497, 5996,   4574.2,   1.0652,  34.7112,  34.7116,2,    205.8,2,    205.8,2,   119.23,2,    31.69,2,     0.00,2,     2.21,2,    0.081,2,    0.049,2, -999.000,1,        0,2,   2263.3,2,   2367.2,2,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -166.5,   2,      2.4,     0.51,2,   0.6951,   1.0651,2
  318M20091121,   P06,    80,  2,      5,      5,2,20091213,0332,-32.4999,-176.7497, 5996,   4884.4,   1.0530,  34.7095,  34.7097,2,    206.8,2,    206.2,2,   120.60,2,    31.74,2,     0.00,2,     2.21,2,    0.082,2,    0.049,2, -999.000,1,        0,2,   2263.7,2,   2368.2,2,-999.0000,9,  -999.00,   -999.0,5, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -163.9,   2,      2.6,     0.53,2,   0.6474,   1.0530,2
  318M20091121,   P06,    80,  2,      4,      4,2,20091213,0325,-32.4999,-176.7497, 5996,   5195.1,   1.0677,  34.7087,  34.7083,2,    206.6,2,    206.6,2,   121.19,2,    31.82,2,     0.00,2,     2.22,2,    0.084,2,    0.047,2, -999.000,1,        0,2,   2263.9,2,   2370.2,2,   7.6240,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -158.0,   2,      2.4,     0.49,2,   0.6244,   1.0679,2
  318M20091121,   P06,    80,  2,      3,      3,2,20091213,0318,-32.4999,-176.7497, 5996,   5502.6,   1.0933,  34.7081,  34.7080,2,    206.7,2,    206.8,2,   121.76,2,    31.86,2,     0.00,2,     2.22,2,    0.087,2,    0.050,2, -999.000,1,        0,2,   2263.3,2,   2370.6,2,-999.0000,9,  -999.00,     39.4,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -161.7,   2,      2.6,     0.50,2,   0.6110,   1.0935,2
  318M20091121,   P06,    80,  2,      2,      2,2,20091213,0311,-32.4999,-176.7497, 5996,   5706.8,   1.1173,  34.7080,  34.7100,3,    206.7,2,    206.8,2,   121.95,2,    31.82,2,     0.00,2,     2.22,2,    0.124,4,    0.077,4, -999.000,1,        0,2,   2264.2,2,   2368.8,6,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -157.6,   2,      2.3,     0.52,2,   0.6082,   1.1175,2
  318M20091121,   P06,    80,  2,      1,      1,2,20091213,0257,-32.4999,-176.7497, 5996,   6119.2,   1.1707,  34.7075,  34.7078,2,    206.8,2,    207.0,2,   122.14,2,    31.90,2,     0.00,2,     2.22,2,    0.079,2,    0.048,2, -999.000,1,        0,2,   2264.6,6,   2369.2,2,   7.6007,6,    25.00,     40.4,2, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -160.2,   2,      2.4,     0.54,2,   0.6056,   1.1705,2
  318M20091121,   P06,    81,  2,     36,     36,2,20091213,1410,-32.5000,-176.2501, 5876,      4.7,  21.5448,  35.6204,  35.6196,2,    227.1,2,    226.4,2,     0.64,2,     0.00,2,     0.00,2,     0.11,2,    2.063,2,    1.233,2, -999.000,1,    1.183,2,   2049.0,6,   2337.1,2,   8.0207,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  21.5439,  21.5447,2
  318M20091121,   P06,    81,  2,     35,     35,2,20091213,1407,-32.5000,-176.2501, 5876,     35.7,  17.9784,  35.5473,  35.5408,2,    248.3,2,    249.2,2,     0.63,2,     0.00,2,     0.00,2,     0.12,2,    2.357,2,    1.392,2, -999.000,1,    1.183,2,   -999.0,9,   2331.5,6,   8.0189,6,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  17.9723,  17.9824,2
  318M20091121,   P06,    81,  2,     34,     34,2,20091213,1405,-32.5000,-176.2501, 5876,     61.0,  16.6688,  35.5133,  35.5127,2,    246.2,2,    241.1,2,     0.97,2,     0.51,2,     0.07,2,     0.19,2,    2.399,6,    1.391,6, -999.000,1,    1.185,6,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  16.6589,  16.6678,2
  318M20091121,   P06,    81,  2,     33,     33,2,20091213,1403,-32.5000,-176.2501, 5876,     86.4,  16.1687,  35.4959,  35.4955,2,    222.7,2,    222.7,2,     1.32,2,     3.58,2,     0.04,2,     0.37,2,    2.421,2,    1.405,2, -999.000,1,    1.191,2,   -999.0,9,   2327.3,2,   7.9509,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  16.1549,  16.1658,2
  318M20091121,   P06,    81,  2,     32,     32,2,20091213,1400,-32.5000,-176.2501, 5876,    116.9,  15.6945,  35.4824,  35.4785,2,    216.3,2,    222.3,2,     1.29,2,     3.92,2,     0.02,2,     0.39,2,    2.442,2,    1.402,2, -999.000,1,    1.192,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  15.6762,  15.6934,2
  318M20091121,   P06,    81,  2,     31,     31,2,20091213,1358,-32.5000,-176.2501, 5876,    162.3,  15.0925,  35.4061,  35.4035,2,    217.1,2,    216.2,2,     1.84,2,     5.84,2,     0.01,2,     0.51,2,    2.447,2,    1.408,2, -999.000,1,    1.203,2,   -999.0,9,   2322.4,2,   7.9084,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  15.0678,  15.0974,2
  318M20091121,   P06,    81,  2,     30,     30,2,20091213,1355,-32.5000,-176.2501, 5876,    212.6,  14.0589,  35.3077,  35.3060,2,    215.8,2,    219.3,2,     2.37,2,     7.31,2,     0.01,2,     0.61,2,    2.544,2,    1.448,2, -999.000,1,    1.138,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  14.0280,  14.0710,2
  318M20091121,   P06,    81,  2,     29,     29,2,20091213,1352,-32.5000,-176.2501, 5876,    263.4,  13.2342,  35.1963,  35.1967,2,    219.2,2,    217.6,2,     2.54,2,     8.49,2,     0.01,2,     0.68,2,    2.648,2,    1.489,2, -999.000,1,    1.208,2,   -999.0,9,   2314.3,2,   7.8288,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  13.1974,  13.2325,2
  318M20091121,   P06,    81,  2,     28,     28,2,20091213,1350,-32.5000,-176.2501, 5876,    314.2,  12.3089,  35.0631,  35.0622,2,    206.6,2,    206.1,2,     3.66,2,    12.16,2,     0.00,2,     0.90,2,    2.635,2,    1.485,2, -999.000,1,    0.983,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  12.2670,  12.3049,2
  318M20091121,   P06,    81,  2,     27,     27,2,20091213,1347,-32.5000,-176.2501, 5876,    365.2,  11.3522,  34.9402,  34.9388,2,    205.4,2,    205.9,2,     4.57,2,    14.23,2,     0.00,2,     1.03,2,    2.642,2,    1.424,2, -999.000,1,    0.804,2,   -999.0,9,   2301.6,2,   7.8066,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  11.3059,  11.3522,2
  318M20091121,   P06,    81,  2,     26,     26,2,20091213,1344,-32.5000,-176.2501, 5876,    436.7,  10.2612,  34.7917,  34.7888,2,    203.9,2,    205.0,2,     5.50,2,    16.88,2,     0.01,2,     1.20,2,    2.602,2,    1.374,2, -999.000,1,    0.693,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,  10.2092,  10.2655,2
  318M20091121,   P06,    81,  2,     25,     25,2,20091213,1341,-32.5000,-176.2501, 5876,    537.6,   8.8595,  34.6160,  34.6151,2,    210.4,2,    212.2,2,     6.81,2,    19.45,2,     0.00,2,     1.37,2,    2.628,2,    1.335,2, -999.000,1,    0.589,2,   -999.0,9,   2292.0,2,   7.7383,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   8.8008,   8.8599,2
  318M20091121,   P06,    81,  2,     24,     24,2,20091213,1338,-32.5000,-176.2501, 5876,    640.3,   7.8305,  34.5028,  34.5030,2,    220.7,2,    218.2,2,     8.31,2,    21.52,2,     0.00,2,     1.51,2,    2.548,2,    1.269,2, -999.000,1,    0.473,2,   -999.0,9,   -999.0,9,-999.0000,9,  -999.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   7.7651,   7.8323,2
  318M20091121,   P06,    81,  2,     23,     23,2,20091213,1334,-32.5000,-176.2501, 5876,    741.7,   7.0766,  34.4386,  34.4391,2,    219.9,2,    219.0,2,    10.77,2,    23.38,2,     0.00,2,     1.62,2,    2.153,2,    1.052,2, -999.000,1,    0.203,2,   -999.0,9,   2290.6,2,   7.7149,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   7.0046,   7.0780,2
  318M20091121,   P06,    81,  2,     22,     22,2,20091213,1331,-32.5000,-176.2501, 5876,    838.7,   6.4230,  34.3915,  34.3912,2,    214.2,2,    215.9,2,    13.81,2,    25.19,2,     0.00,2,     1.75,2,    1.710,2,    0.828,2, -999.000,1,    0.168,2,   -999.0,9,   2287.2,2,   7.7091,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   6.3452,   6.4228,2
  318M20091121,   P06,    81,  2,     21,     21,2,20091213,1327,-32.5000,-176.2501, 5876,    939.7,   5.8955,  34.3772,  34.3764,2,    205.5,2,    208.9,2,    18.78,2,    26.91,2,     0.00,2,     1.87,2,    1.244,2,    0.606,2, -999.000,1,    0.114,2,   -999.0,9,   2291.5,6,   7.6941,2,    25.00,   -999.0,9, -999.000,9, -999.000,-999.0000,9,-999.0000,  -999.00,9,  -999.00, -999.000,9, -999.000,   -999.0,   9,   -999.0,  -999.00,9,   5.8114,   5.9013,2
